,class,device,time_us,time,ept,lat,lon,alt,speed,orientation,track,acceleration,mode,locate_mode,headAcc_deg,sAcc_m_s,vAcc_m,hAcc_m,numSv,pDOP
24,TPV,v2xlocate,1665477326765180,2022-10-11T08:35:26.765Z,,46.066847097,11.153052803,448.936,0.004,-1000000,144.904,-1000000,2,11,-1,-1,-1,50.0,0,-1
25,TPV,v2xlocate,1665477326865171,2022-10-11T08:35:26.865Z,,46.066847097,11.153052803,448.936,0.004,-1000000,144.928,-1000000,2,11,-1,-1,-1,50.0,0,-1
26,TPV,v2xlocate,1665477326965168,2022-10-11T08:35:26.965Z,,46.066847097,11.153052803,448.936,0.004,-1000000,144.952,-1000000,2,11,-1,-1,-1,50.0,0,-1
27,TPV,v2xlocate,1665477327065174,2022-10-11T08:35:27.065Z,,46.066847097,11.153052803,448.925,0.004,-1000000,144.836,-1000000,2,11,-1,-1,-1,50.0,0,-1
28,TPV,v2xlocate,1665477327165165,2022-10-11T08:35:27.165Z,,46.066847097,11.153052803,448.925,0.004,-1000000,144.861,-1000000,2,11,-1,-1,-1,50.0,0,-1
29,TPV,v2xlocate,1665477327265162,2022-10-11T08:35:27.265Z,,46.066847097,11.153052803,448.925,0.004,-1000000,144.888,-1000000,2,11,-1,-1,-1,50.0,0,-1
30,TPV,v2xlocate,1665477327365157,2022-10-11T08:35:27.365Z,,46.066847097,11.153052803,448.925,0.004,-1000000,144.913,-1000000,2,11,-1,-1,-1,50.0,0,-1
31,TPV,v2xlocate,1665477327465155,2022-10-11T08:35:27.465Z,,46.066847097,11.153052803,448.925,0.004,-1000000,144.937,-1000000,2,11,-1,-1,-1,50.0,0,-1
32,TPV,v2xlocate,1665477327565170,2022-10-11T08:35:27.565Z,,46.066847097,11.153052803,448.912,0.004,-1000000,144.82,-1000000,2,11,-1,-1,-1,50.0,0,-1
33,TPV,v2xlocate,1665477327665158,2022-10-11T08:35:27.665Z,,46.066847097,11.153052803,448.912,0.004,-1000000,144.817,-1000000,2,11,-1,-1,-1,50.0,0,-1
34,TPV,v2xlocate,1665477327765161,2022-10-11T08:35:27.765Z,,46.066847097,11.153052803,448.912,0.004,-1000000,144.842,-1000000,2,11,-1,-1,-1,50.0,0,-1
35,TPV,v2xlocate,1665477327865171,2022-10-11T08:35:27.865Z,,46.066847097,11.153052803,448.912,0.004,-1000000,144.865,-1000000,2,11,-1,-1,-1,50.0,0,-1
36,TPV,v2xlocate,1665477327965162,2022-10-11T08:35:27.965Z,,46.066847097,11.153052803,448.912,0.004,-1000000,144.892,-1000000,2,11,-1,-1,-1,50.0,0,-1
37,TPV,v2xlocate,1665477328065158,2022-10-11T08:35:28.065Z,,46.066846996,11.153052804,448.902,0.005,-1000000,144.801,-1000000,2,11,-1,-1,-1,50.0,0,-1
38,TPV,v2xlocate,1665477328165157,2022-10-11T08:35:28.165Z,,46.066846996,11.153052804,448.902,0.005,-1000000,144.824,-1000000,2,11,-1,-1,-1,50.0,0,-1
39,TPV,v2xlocate,1665477328265164,2022-10-11T08:35:28.265Z,,46.066846996,11.153052804,448.902,0.005,-1000000,144.851,-1000000,2,11,-1,-1,-1,50.0,0,-1
40,TPV,v2xlocate,1665477328365163,2022-10-11T08:35:28.365Z,,46.066846996,11.153052804,448.902,0.005,-1000000,144.873,-1000000,2,11,-1,-1,-1,50.0,0,-1
41,TPV,v2xlocate,1665477328465169,2022-10-11T08:35:28.465Z,,46.066846996,11.153052804,448.902,0.005,-1000000,144.897,-1000000,2,11,-1,-1,-1,50.0,0,-1
42,TPV,v2xlocate,1665477328565164,2022-10-11T08:35:28.565Z,,46.066846997,11.153052803,448.891,0.004,-1000000,144.781,-1000000,2,11,-1,-1,-1,50.0,0,-1
43,TPV,v2xlocate,1665477328665159,2022-10-11T08:35:28.665Z,,46.066846997,11.153052803,448.891,0.004,-1000000,144.807,-1000000,2,11,-1,-1,-1,50.0,0,-1
44,TPV,v2xlocate,1665477328765160,2022-10-11T08:35:28.765Z,,46.066846997,11.153052803,448.891,0.004,-1000000,144.831,-1000000,2,11,-1,-1,-1,50.0,0,-1
45,TPV,v2xlocate,1665477328865177,2022-10-11T08:35:28.865Z,,46.066846997,11.153052803,448.891,0.004,-1000000,144.856,-1000000,2,11,-1,-1,-1,50.0,0,-1
46,TPV,v2xlocate,1665477328965163,2022-10-11T08:35:28.965Z,,46.066846997,11.153052803,448.891,0.004,-1000000,144.882,-1000000,2,11,-1,-1,-1,50.0,0,-1
47,TPV,v2xlocate,1665477329065161,2022-10-11T08:35:29.065Z,,46.066846997,11.153052803,448.879,0.004,-1000000,144.768,-1000000,2,11,-1,-1,-1,50.0,0,-1
48,TPV,v2xlocate,1665477329165164,2022-10-11T08:35:29.165Z,,46.066846997,11.153052803,448.879,0.004,-1000000,144.791,-1000000,2,11,-1,-1,-1,50.0,0,-1
49,TPV,v2xlocate,1665477329265162,2022-10-11T08:35:29.265Z,,46.066846997,11.153052803,448.879,0.004,-1000000,144.819,-1000000,2,11,-1,-1,-1,50.0,0,-1
50,TPV,v2xlocate,1665477329365170,2022-10-11T08:35:29.365Z,,46.066846997,11.153052803,448.879,0.004,-1000000,144.846,-1000000,2,11,-1,-1,-1,50.0,0,-1
51,TPV,v2xlocate,1665477329465173,2022-10-11T08:35:29.465Z,,46.066846897,11.153052803,448.879,0.004,-1000000,144.873,-1000000,2,11,-1,-1,-1,50.0,0,-1
52,TPV,v2xlocate,1665477329565171,2022-10-11T08:35:29.565Z,,46.066846897,11.153052703,448.866,0.004,-1000000,144.761,-1000000,2,11,-1,-1,-1,50.0,0,-1
53,TPV,v2xlocate,1665477329665230,2022-10-11T08:35:29.665Z,,46.066846897,11.153052703,448.866,0.004,-1000000,144.786,-1000000,2,11,-1,-1,-1,50.0,0,-1
54,TPV,v2xlocate,1665477329765272,2022-10-11T08:35:29.765Z,,46.066846897,11.153052703,448.866,0.004,-1000000,144.809,-1000000,2,11,-1,-1,-1,50.0,0,-1
55,TPV,v2xlocate,1665477329865253,2022-10-11T08:35:29.865Z,,46.066846897,11.153052703,448.866,0.004,-1000000,144.832,-1000000,2,11,-1,-1,-1,50.0,0,-1
56,TPV,v2xlocate,1665477329965170,2022-10-11T08:35:29.965Z,,46.066846897,11.153052703,448.866,0.004,-1000000,144.856,-1000000,2,11,-1,-1,-1,50.0,0,-1
57,TPV,v2xlocate,1665477330065175,2022-10-11T08:35:30.065Z,,46.066846897,11.153052703,448.848,0.004,-1000000,144.737,-1000000,2,11,-1,-1,-1,50.0,0,-1
58,TPV,v2xlocate,1665477330165178,2022-10-11T08:35:30.165Z,,46.066846897,11.153052703,448.848,0.004,-1000000,144.765,-1000000,2,11,-1,-1,-1,50.0,0,-1
59,TPV,v2xlocate,1665477330265171,2022-10-11T08:35:30.265Z,,46.066846897,11.153052703,448.848,0.004,-1000000,144.789,-1000000,2,11,-1,-1,-1,50.0,0,-1
60,TPV,v2xlocate,1665477330365190,2022-10-11T08:35:30.365Z,,46.066846897,11.153052703,448.848,0.004,-1000000,144.818,-1000000,2,11,-1,-1,-1,50.0,0,-1
61,TPV,v2xlocate,1665477330465165,2022-10-11T08:35:30.465Z,,46.066846897,11.153052703,448.848,0.004,-1000000,144.842,-1000000,2,11,-1,-1,-1,50.0,0,-1
62,TPV,v2xlocate,1665477330565175,2022-10-11T08:35:30.565Z,,46.066846797,11.153052703,448.829,0.004,-1000000,144.728,-1000000,2,11,-1,-1,-1,50.0,0,-1
63,TPV,v2xlocate,1665477330665179,2022-10-11T08:35:30.665Z,,46.066846797,11.153052703,448.829,0.004,-1000000,144.753,-1000000,2,11,-1,-1,-1,50.0,0,-1
64,TPV,v2xlocate,1665477330765190,2022-10-11T08:35:30.765Z,,46.066846797,11.153052703,448.829,0.004,-1000000,144.778,-1000000,2,11,-1,-1,-1,50.0,0,-1
65,TPV,v2xlocate,1665477330865190,2022-10-11T08:35:30.865Z,,46.066846797,11.153052703,448.829,0.004,-1000000,144.803,-1000000,2,11,-1,-1,-1,50.0,0,-1
66,TPV,v2xlocate,1665477330965170,2022-10-11T08:35:30.965Z,,46.066846797,11.153052703,448.829,0.004,-1000000,144.828,-1000000,2,11,-1,-1,-1,50.0,0,-1
67,TPV,v2xlocate,1665477331065333,2022-10-11T08:35:31.065Z,,46.066846796,11.153052604,448.805,0.005,-1000000,144.709,-1000000,2,11,-1,-1,-1,50.0,0,-1
68,TPV,v2xlocate,1665477331165220,2022-10-11T08:35:31.165Z,,46.066846796,11.153052604,448.805,0.005,-1000000,144.735,-1000000,2,11,-1,-1,-1,50.0,0,-1
69,TPV,v2xlocate,1665477331265289,2022-10-11T08:35:31.265Z,,46.066846796,11.153052604,448.805,0.005,-1000000,144.762,-1000000,2,11,-1,-1,-1,50.0,0,-1
70,TPV,v2xlocate,1665477331365184,2022-10-11T08:35:31.365Z,,46.066846796,11.153052604,448.805,0.005,-1000000,144.785,-1000000,2,11,-1,-1,-1,50.0,0,-1
71,TPV,v2xlocate,1665477331465183,2022-10-11T08:35:31.465Z,,46.066846796,11.153052604,448.805,0.005,-1000000,144.81,-1000000,2,11,-1,-1,-1,50.0,0,-1
72,TPV,v2xlocate,1665477331565185,2022-10-11T08:35:31.565Z,,46.066846697,11.153052603,448.786,0.004,-1000000,144.696,-1000000,2,11,-1,-1,-1,50.0,0,-1
73,TPV,v2xlocate,1665477331665187,2022-10-11T08:35:31.665Z,,46.066846697,11.153052603,448.786,0.004,-1000000,144.723,-1000000,2,11,-1,-1,-1,50.0,0,-1
74,TPV,v2xlocate,1665477331765172,2022-10-11T08:35:31.765Z,,46.066846697,11.153052603,448.786,0.004,-1000000,144.747,-1000000,2,11,-1,-1,-1,50.0,0,-1
75,TPV,v2xlocate,1665477331865175,2022-10-11T08:35:31.865Z,,46.066846697,11.153052603,448.786,0.004,-1000000,144.772,-1000000,2,11,-1,-1,-1,50.0,0,-1
76,TPV,v2xlocate,1665477331965183,2022-10-11T08:35:31.965Z,,46.066846697,11.153052603,448.786,0.004,-1000000,144.796,-1000000,2,11,-1,-1,-1,50.0,0,-1
77,TPV,v2xlocate,1665477332065178,2022-10-11T08:35:32.065Z,,46.066846698,11.153052502,448.762,0.003,-1000000,144.679,-1000000,2,11,-1,-1,-1,50.0,0,-1
78,TPV,v2xlocate,1665477332165170,2022-10-11T08:35:32.165Z,,46.066846698,11.153052502,448.762,0.003,-1000000,144.699,-1000000,2,11,-1,-1,-1,50.0,0,-1
79,TPV,v2xlocate,1665477332265175,2022-10-11T08:35:32.265Z,,46.066846698,11.153052502,448.762,0.003,-1000000,144.725,-1000000,2,11,-1,-1,-1,50.0,0,-1
80,TPV,v2xlocate,1665477332365213,2022-10-11T08:35:32.365Z,,46.066846698,11.153052502,448.762,0.003,-1000000,144.752,-1000000,2,11,-1,-1,-1,50.0,0,-1
81,TPV,v2xlocate,1665477332465216,2022-10-11T08:35:32.465Z,,46.066846698,11.153052502,448.762,0.003,-1000000,144.777,-1000000,2,11,-1,-1,-1,50.0,0,-1
82,TPV,v2xlocate,1665477332565205,2022-10-11T08:35:32.565Z,,46.066846797,11.153052503,448.734,0.004,-1000000,144.662,-1000000,2,11,-1,-1,-1,50.0,0,-1
83,TPV,v2xlocate,1665477332665247,2022-10-11T08:35:32.665Z,,46.066846797,11.153052503,448.734,0.004,-1000000,144.689,-1000000,2,11,-1,-1,-1,50.0,0,-1
84,TPV,v2xlocate,1665477332765207,2022-10-11T08:35:32.765Z,,46.066846697,11.153052503,448.734,0.004,-1000000,144.715,-1000000,2,11,-1,-1,-1,50.0,0,-1
85,TPV,v2xlocate,1665477332865160,2022-10-11T08:35:32.865Z,,46.066846697,11.153052503,448.734,0.004,-1000000,144.741,-1000000,2,11,-1,-1,-1,50.0,0,-1
86,TPV,v2xlocate,1665477332965161,2022-10-11T08:35:32.965Z,,46.066846697,11.153052503,448.734,0.004,-1000000,144.766,-1000000,2,11,-1,-1,-1,50.0,0,-1
87,TPV,v2xlocate,1665477333065259,2022-10-11T08:35:33.065Z,,46.066846797,11.153052403,448.709,0.004,-1000000,144.652,-1000000,2,11,-1,-1,-1,50.0,0,-1
88,TPV,v2xlocate,1665477333165133,2022-10-11T08:35:33.165Z,,46.066846797,11.153052403,448.709,0.004,-1000000,144.679,-1000000,2,11,-1,-1,-1,50.0,0,-1
89,TPV,v2xlocate,1665477333265138,2022-10-11T08:35:33.265Z,,46.066846797,11.153052403,448.709,0.004,-1000000,144.704,-1000000,2,11,-1,-1,-1,50.0,0,-1
90,TPV,v2xlocate,1665477333365186,2022-10-11T08:35:33.365Z,,46.066846797,11.153052403,448.709,0.004,-1000000,144.732,-1000000,2,11,-1,-1,-1,50.0,0,-1
91,TPV,v2xlocate,1665477333465149,2022-10-11T08:35:33.465Z,,46.066846797,11.153052403,448.709,0.004,-1000000,144.757,-1000000,2,11,-1,-1,-1,50.0,0,-1
92,TPV,v2xlocate,1665477333565162,2022-10-11T08:35:33.565Z,,46.066846797,11.153052303,448.691,0.004,-1000000,144.644,-1000000,2,11,-1,-1,-1,50.0,0,-1
93,TPV,v2xlocate,1665477333665144,2022-10-11T08:35:33.665Z,,46.066846797,11.153052303,448.691,0.004,-1000000,144.671,-1000000,2,11,-1,-1,-1,50.0,0,-1
94,TPV,v2xlocate,1665477333765141,2022-10-11T08:35:33.765Z,,46.066846797,11.153052303,448.691,0.004,-1000000,144.696,-1000000,2,11,-1,-1,-1,50.0,0,-1
95,TPV,v2xlocate,1665477333865150,2022-10-11T08:35:33.865Z,,46.066846797,11.153052303,448.691,0.004,-1000000,144.692,-1000000,2,11,-1,-1,-1,50.0,0,-1
96,TPV,v2xlocate,1665477333965127,2022-10-11T08:35:33.965Z,,46.066846797,11.153052303,448.691,0.004,-1000000,144.72,-1000000,2,11,-1,-1,-1,50.0,0,-1
97,TPV,v2xlocate,1665477334065153,2022-10-11T08:35:34.065Z,,46.066846797,11.153052203,448.676,0.004,-1000000,144.635,-1000000,2,11,-1,-1,-1,50.0,0,-1
98,TPV,v2xlocate,1665477334165122,2022-10-11T08:35:34.165Z,,46.066846797,11.153052203,448.676,0.004,-1000000,144.632,-1000000,2,11,-1,-1,-1,50.0,0,-1
99,TPV,v2xlocate,1665477334265118,2022-10-11T08:35:34.265Z,,46.066846797,11.153052203,448.676,0.004,-1000000,144.658,-1000000,2,11,-1,-1,-1,50.0,0,-1
100,TPV,v2xlocate,1665477334365119,2022-10-11T08:35:34.365Z,,46.066846797,11.153052203,448.677,0.004,-1000000,144.683,-1000000,2,11,-1,-1,-1,50.0,0,-1
101,TPV,v2xlocate,1665477334465137,2022-10-11T08:35:34.465Z,,46.066846797,11.153052203,448.677,0.004,-1000000,144.708,-1000000,2,11,-1,-1,-1,50.0,0,-1
102,TPV,v2xlocate,1665477334565157,2022-10-11T08:35:34.565Z,,46.066846897,11.153052103,448.668,0.004,-1000000,144.617,-1000000,2,11,-1,-1,-1,50.0,0,-1
103,TPV,v2xlocate,1665477334665227,2022-10-11T08:35:34.665Z,,46.066846897,11.153052103,448.668,0.004,-1000000,144.641,-1000000,2,11,-1,-1,-1,50.0,0,-1
104,TPV,v2xlocate,1665477334765156,2022-10-11T08:35:34.765Z,,46.066846797,11.153052103,448.668,0.004,-1000000,144.665,-1000000,2,11,-1,-1,-1,50.0,0,-1
105,TPV,v2xlocate,1665477334865149,2022-10-11T08:35:34.865Z,,46.066846797,11.153052103,448.668,0.004,-1000000,144.688,-1000000,2,11,-1,-1,-1,50.0,0,-1
106,TPV,v2xlocate,1665477334965133,2022-10-11T08:35:34.965Z,,46.066846797,11.153052103,448.668,0.004,-1000000,144.713,-1000000,2,11,-1,-1,-1,50.0,0,-1
107,TPV,v2xlocate,1665477335065146,2022-10-11T08:35:35.065Z,,46.066846897,11.153052003,448.654,0.004,-1000000,144.597,-1000000,2,11,-1,-1,-1,50.0,0,-1
108,TPV,v2xlocate,1665477335165141,2022-10-11T08:35:35.165Z,,46.066846897,11.153052003,448.654,0.004,-1000000,144.623,-1000000,2,11,-1,-1,-1,50.0,0,-1
109,TPV,v2xlocate,1665477335265134,2022-10-11T08:35:35.265Z,,46.066846897,11.153052003,448.654,0.004,-1000000,144.65,-1000000,2,11,-1,-1,-1,50.0,0,-1
110,TPV,v2xlocate,1665477335365127,2022-10-11T08:35:35.365Z,,46.066846897,11.153052003,448.654,0.004,-1000000,144.678,-1000000,2,11,-1,-1,-1,50.0,0,-1
111,TPV,v2xlocate,1665477335465134,2022-10-11T08:35:35.465Z,,46.066846897,11.153052003,448.654,0.004,-1000000,144.701,-1000000,2,11,-1,-1,-1,50.0,0,-1
112,TPV,v2xlocate,1665477335565150,2022-10-11T08:35:35.565Z,,46.066846898,11.153052002,448.643,0.003,-1000000,144.594,-1000000,2,11,-1,-1,-1,50.0,0,-1
113,TPV,v2xlocate,1665477335665146,2022-10-11T08:35:35.665Z,,46.066846798,11.153052002,448.643,0.003,-1000000,144.618,-1000000,2,11,-1,-1,-1,50.0,0,-1
114,TPV,v2xlocate,1665477335765144,2022-10-11T08:35:35.765Z,,46.066846798,11.153052002,448.643,0.003,-1000000,144.64,-1000000,2,11,-1,-1,-1,50.0,0,-1
115,TPV,v2xlocate,1665477335865150,2022-10-11T08:35:35.865Z,,46.066846798,11.153052002,448.643,0.003,-1000000,144.667,-1000000,2,11,-1,-1,-1,50.0,0,-1
116,TPV,v2xlocate,1665477335965123,2022-10-11T08:35:35.965Z,,46.066846798,11.153052002,448.643,0.003,-1000000,144.692,-1000000,2,11,-1,-1,-1,50.0,0,-1
117,TPV,v2xlocate,1665477336065134,2022-10-11T08:35:36.065Z,,46.066846898,11.153051902,448.63,0.003,-1000000,144.575,-1000000,2,11,-1,-1,-1,50.0,0,-1
118,TPV,v2xlocate,1665477336165130,2022-10-11T08:35:36.165Z,,46.066846798,11.153051902,448.63,0.003,-1000000,144.599,-1000000,2,11,-1,-1,-1,50.0,0,-1
119,TPV,v2xlocate,1665477336265164,2022-10-11T08:35:36.265Z,,46.066846798,11.153051902,448.63,0.003,-1000000,144.626,-1000000,2,11,-1,-1,-1,50.0,0,-1
120,TPV,v2xlocate,1665477336365144,2022-10-11T08:35:36.365Z,,46.066846798,11.153051902,448.63,0.003,-1000000,144.652,-1000000,2,11,-1,-1,-1,50.0,0,-1
121,TPV,v2xlocate,1665477336465138,2022-10-11T08:35:36.465Z,,46.066846798,11.153051902,448.63,0.003,-1000000,144.679,-1000000,2,11,-1,-1,-1,50.0,0,-1
122,TPV,v2xlocate,1665477336565140,2022-10-11T08:35:36.565Z,,46.066846897,11.153051803,448.615,0.004,-1000000,144.57,-1000000,2,11,-1,-1,-1,50.0,0,-1
123,TPV,v2xlocate,1665477336665144,2022-10-11T08:35:36.665Z,,46.066846897,11.153051803,448.615,0.004,-1000000,144.596,-1000000,2,11,-1,-1,-1,50.0,0,-1
124,TPV,v2xlocate,1665477336765153,2022-10-11T08:35:36.765Z,,46.066846897,11.153051803,448.615,0.004,-1000000,144.622,-1000000,2,11,-1,-1,-1,50.0,0,-1
125,TPV,v2xlocate,1665477336865147,2022-10-11T08:35:36.865Z,,46.066846897,11.153051803,448.615,0.004,-1000000,144.648,-1000000,2,11,-1,-1,-1,50.0,0,-1
126,TPV,v2xlocate,1665477336965160,2022-10-11T08:35:36.965Z,,46.066846797,11.153051803,448.615,0.004,-1000000,144.672,-1000000,2,11,-1,-1,-1,50.0,0,-1
127,TPV,v2xlocate,1665477337065141,2022-10-11T08:35:37.065Z,,46.066846897,11.153051703,448.602,0.004,-1000000,144.555,-1000000,2,11,-1,-1,-1,50.0,0,-1
128,TPV,v2xlocate,1665477337165134,2022-10-11T08:35:37.165Z,,46.066846897,11.153051703,448.602,0.004,-1000000,144.58,-1000000,2,11,-1,-1,-1,50.0,0,-1
129,TPV,v2xlocate,1665477337265153,2022-10-11T08:35:37.265Z,,46.066846897,11.153051703,448.602,0.004,-1000000,144.605,-1000000,2,11,-1,-1,-1,50.0,0,-1
130,TPV,v2xlocate,1665477337365142,2022-10-11T08:35:37.365Z,,46.066846897,11.153051703,448.602,0.004,-1000000,144.63,-1000000,2,11,-1,-1,-1,50.0,0,-1
131,TPV,v2xlocate,1665477337465151,2022-10-11T08:35:37.465Z,,46.066846897,11.153051703,448.602,0.004,-1000000,144.655,-1000000,2,11,-1,-1,-1,50.0,0,-1
132,TPV,v2xlocate,1665477337565147,2022-10-11T08:35:37.565Z,,46.066846898,11.153051502,448.586,0.003,-1000000,144.538,-1000000,2,11,-1,-1,-1,50.0,0,-1
133,TPV,v2xlocate,1665477337665127,2022-10-11T08:35:37.665Z,,46.066846898,11.153051502,448.586,0.003,-1000000,144.562,-1000000,2,11,-1,-1,-1,50.0,0,-1
134,TPV,v2xlocate,1665477337765154,2022-10-11T08:35:37.765Z,,46.066846798,11.153051602,448.586,0.003,-1000000,144.588,-1000000,2,11,-1,-1,-1,50.0,0,-1
135,TPV,v2xlocate,1665477337865159,2022-10-11T08:35:37.865Z,,46.066846798,11.153051602,448.586,0.003,-1000000,144.612,-1000000,2,11,-1,-1,-1,50.0,0,-1
136,TPV,v2xlocate,1665477337965141,2022-10-11T08:35:37.965Z,,46.066846798,11.153051602,448.586,0.003,-1000000,144.639,-1000000,2,11,-1,-1,-1,50.0,0,-1
137,TPV,v2xlocate,1665477338065148,2022-10-11T08:35:38.065Z,,46.066846799,11.153051402,448.568,0.002,-1000000,144.529,-1000000,2,11,-1,-1,-1,50.0,0,-1
138,TPV,v2xlocate,1665477338165149,2022-10-11T08:35:38.165Z,,46.066846799,11.153051401,448.568,0.002,-1000000,144.555,-1000000,2,11,-1,-1,-1,50.0,0,-1
139,TPV,v2xlocate,1665477338265148,2022-10-11T08:35:38.265Z,,46.066846799,11.153051401,448.568,0.002,-1000000,144.58,-1000000,2,11,-1,-1,-1,50.0,0,-1
140,TPV,v2xlocate,1665477338365145,2022-10-11T08:35:38.365Z,,46.066846799,11.153051401,448.568,0.002,-1000000,144.605,-1000000,2,11,-1,-1,-1,50.0,0,-1
141,TPV,v2xlocate,1665477338465135,2022-10-11T08:35:38.465Z,,46.066846799,11.153051401,448.568,0.002,-1000000,144.629,-1000000,2,11,-1,-1,-1,50.0,0,-1
142,TPV,v2xlocate,1665477338565137,2022-10-11T08:35:38.565Z,,46.066846799,11.153051302,448.551,0.002,-1000000,144.512,-1000000,2,11,-1,-1,-1,50.0,0,-1
143,TPV,v2xlocate,1665477338665140,2022-10-11T08:35:38.665Z,,46.066846799,11.153051301,448.551,0.002,-1000000,144.538,-1000000,2,11,-1,-1,-1,50.0,0,-1
144,TPV,v2xlocate,1665477338765140,2022-10-11T08:35:38.765Z,,46.066846799,11.153051301,448.551,0.002,-1000000,144.561,-1000000,2,11,-1,-1,-1,50.0,0,-1
145,TPV,v2xlocate,1665477338865393,2022-10-11T08:35:38.865Z,,46.066846799,11.153051302,448.551,0.002,-1000000,144.587,-1000000,2,11,-1,-1,-1,50.0,0,-1
146,TPV,v2xlocate,1665477338965139,2022-10-11T08:35:38.965Z,,46.066846799,11.153051301,448.551,0.002,-1000000,144.614,-1000000,2,11,-1,-1,-1,50.0,0,-1
