,class,device,time_us,time,ept,lat,lon,alt,speed,orientation,track,acceleration,mode,locate_mode,headAcc_deg,sAcc_m_s,vAcc_m,hAcc_m,numSv,pDOP
25,TPV,v2xlocate,1665481829946135,2022-10-11T09:50:29.946Z,,46.066861098,11.153014705,446.514,0.004,-1000000,117.888,-1000000,2,11,-1,-1,-1,50.0,0,-1
26,TPV,v2xlocate,1665481830046142,2022-10-11T09:50:30.046Z,,46.066861097,11.153014709,446.514,0.004,-1000000,117.888,-1000000,2,11,-1,-1,-1,50.0,0,-1
27,TPV,v2xlocate,1665481830146144,2022-10-11T09:50:30.146Z,,46.066861298,11.153014706,446.51,0.005,-1000000,117.805,-1000000,2,11,-1,-1,-1,50.0,0,-1
28,TPV,v2xlocate,1665481830246141,2022-10-11T09:50:30.246Z,,46.066861298,11.153014706,446.51,0.005,-1000000,117.836,-1000000,2,11,-1,-1,-1,50.0,0,-1
29,TPV,v2xlocate,1665481830346154,2022-10-11T09:50:30.346Z,,46.066861298,11.153014706,446.51,0.005,-1000000,117.865,-1000000,2,11,-1,-1,-1,50.0,0,-1
30,TPV,v2xlocate,1665481830446155,2022-10-11T09:50:30.446Z,,46.066861298,11.153014706,446.51,0.005,-1000000,117.889,-1000000,2,11,-1,-1,-1,50.0,0,-1
31,TPV,v2xlocate,1665481830546169,2022-10-11T09:50:30.546Z,,46.066861598,11.153014806,446.505,0.005,-1000000,117.792,-1000000,2,11,-1,-1,-1,50.0,0,-1
32,TPV,v2xlocate,1665481830646159,2022-10-11T09:50:30.646Z,,46.066861598,11.153014806,446.505,0.005,-1000000,117.819,-1000000,2,11,-1,-1,-1,50.0,0,-1
33,TPV,v2xlocate,1665481830746172,2022-10-11T09:50:30.746Z,,46.066861598,11.153014806,446.505,0.005,-1000000,117.845,-1000000,2,11,-1,-1,-1,50.0,0,-1
34,TPV,v2xlocate,1665481830846171,2022-10-11T09:50:30.846Z,,46.066861598,11.153014806,446.505,0.005,-1000000,117.871,-1000000,2,11,-1,-1,-1,50.0,0,-1
35,TPV,v2xlocate,1665481830946182,2022-10-11T09:50:30.946Z,,46.066861498,11.153014806,446.505,0.005,-1000000,117.896,-1000000,2,11,-1,-1,-1,50.0,0,-1
36,TPV,v2xlocate,1665481831046153,2022-10-11T09:50:31.046Z,,46.066861698,11.153014906,446.501,0.005,-1000000,117.783,-1000000,2,11,-1,-1,-1,50.0,0,-1
37,TPV,v2xlocate,1665481831146139,2022-10-11T09:50:31.146Z,,46.066861698,11.153014906,446.501,0.005,-1000000,117.811,-1000000,2,11,-1,-1,-1,50.0,0,-1
38,TPV,v2xlocate,1665481831246157,2022-10-11T09:50:31.246Z,,46.066861698,11.153014906,446.501,0.005,-1000000,117.835,-1000000,2,11,-1,-1,-1,50.0,0,-1
39,TPV,v2xlocate,1665481831346151,2022-10-11T09:50:31.346Z,,46.066861698,11.153014906,446.501,0.005,-1000000,117.86,-1000000,2,11,-1,-1,-1,50.0,0,-1
40,TPV,v2xlocate,1665481831446136,2022-10-11T09:50:31.446Z,,46.066861698,11.153014906,446.501,0.005,-1000000,117.89,-1000000,2,11,-1,-1,-1,50.0,0,-1
41,TPV,v2xlocate,1665481831546123,2022-10-11T09:50:31.546Z,,46.066861898,11.153015005,446.497,0.004,-1000000,117.777,-1000000,2,11,-1,-1,-1,50.0,0,-1
42,TPV,v2xlocate,1665481831646119,2022-10-11T09:50:31.646Z,,46.066861898,11.153015005,446.497,0.004,-1000000,117.804,-1000000,2,11,-1,-1,-1,50.0,0,-1
43,TPV,v2xlocate,1665481831746121,2022-10-11T09:50:31.746Z,,46.066861898,11.153015005,446.497,0.004,-1000000,117.83,-1000000,2,11,-1,-1,-1,50.0,0,-1
44,TPV,v2xlocate,1665481831846173,2022-10-11T09:50:31.846Z,,46.066861898,11.153015005,446.497,0.004,-1000000,117.855,-1000000,2,11,-1,-1,-1,50.0,0,-1
45,TPV,v2xlocate,1665481831946143,2022-10-11T09:50:31.946Z,,46.066861898,11.153015005,446.497,0.004,-1000000,117.887,-1000000,2,11,-1,-1,-1,50.0,0,-1
46,TPV,v2xlocate,1665481832046153,2022-10-11T09:50:32.046Z,,46.066862098,11.153015105,446.492,0.004,-1000000,117.777,-1000000,2,11,-1,-1,-1,50.0,0,-1
47,TPV,v2xlocate,1665481832146148,2022-10-11T09:50:32.146Z,,46.066862098,11.153015105,446.492,0.004,-1000000,117.775,-1000000,2,11,-1,-1,-1,50.0,0,-1
48,TPV,v2xlocate,1665481832246124,2022-10-11T09:50:32.246Z,,46.066862098,11.153015105,446.492,0.004,-1000000,117.833,-1000000,2,11,-1,-1,-1,50.0,0,-1
49,TPV,v2xlocate,1665481832346135,2022-10-11T09:50:32.346Z,,46.066862098,11.153015105,446.492,0.004,-1000000,117.831,-1000000,2,11,-1,-1,-1,50.0,0,-1
50,TPV,v2xlocate,1665481832446152,2022-10-11T09:50:32.446Z,,46.066862098,11.153015105,446.493,0.004,-1000000,117.856,-1000000,2,11,-1,-1,-1,50.0,0,-1
51,TPV,v2xlocate,1665481832546166,2022-10-11T09:50:32.546Z,,46.066862198,11.153015105,446.486,0.004,-1000000,117.777,-1000000,2,11,-1,-1,-1,50.0,0,-1
52,TPV,v2xlocate,1665481832646165,2022-10-11T09:50:32.646Z,,46.066862198,11.153015105,446.486,0.004,-1000000,117.777,-1000000,2,11,-1,-1,-1,50.0,0,-1
53,TPV,v2xlocate,1665481832746166,2022-10-11T09:50:32.746Z,,46.066862198,11.153015205,446.486,0.004,-1000000,117.806,-1000000,2,11,-1,-1,-1,50.0,0,-1
54,TPV,v2xlocate,1665481832846180,2022-10-11T09:50:32.846Z,,46.066862198,11.153015205,446.486,0.004,-1000000,117.837,-1000000,2,11,-1,-1,-1,50.0,0,-1
55,TPV,v2xlocate,1665481832946178,2022-10-11T09:50:32.946Z,,46.066862198,11.153015205,446.486,0.004,-1000000,117.866,-1000000,2,11,-1,-1,-1,50.0,0,-1
56,TPV,v2xlocate,1665481833046140,2022-10-11T09:50:33.046Z,,46.066862398,11.153015306,446.475,0.005,-1000000,117.789,-1000000,2,11,-1,-1,-1,50.0,0,-1
57,TPV,v2xlocate,1665481833146148,2022-10-11T09:50:33.146Z,,46.066862398,11.153015306,446.475,0.005,-1000000,117.817,-1000000,2,11,-1,-1,-1,50.0,0,-1
58,TPV,v2xlocate,1665481833246140,2022-10-11T09:50:33.246Z,,46.066862398,11.153015306,446.475,0.005,-1000000,117.847,-1000000,2,11,-1,-1,-1,50.0,0,-1
59,TPV,v2xlocate,1665481833346144,2022-10-11T09:50:33.346Z,,46.066862398,11.153015306,446.475,0.005,-1000000,117.876,-1000000,2,11,-1,-1,-1,50.0,0,-1
60,TPV,v2xlocate,1665481833446136,2022-10-11T09:50:33.446Z,,46.066862398,11.153015306,446.475,0.005,-1000000,117.905,-1000000,2,11,-1,-1,-1,50.0,0,-1
61,TPV,v2xlocate,1665481833546150,2022-10-11T09:50:33.546Z,,46.066862498,11.153015406,446.467,0.005,-1000000,117.791,-1000000,2,11,-1,-1,-1,50.0,0,-1
62,TPV,v2xlocate,1665481833646154,2022-10-11T09:50:33.646Z,,46.066862498,11.153015406,446.467,0.005,-1000000,117.82,-1000000,2,11,-1,-1,-1,50.0,0,-1
63,TPV,v2xlocate,1665481833746139,2022-10-11T09:50:33.746Z,,46.066862498,11.153015406,446.467,0.005,-1000000,117.845,-1000000,2,11,-1,-1,-1,50.0,0,-1
64,TPV,v2xlocate,1665481833846143,2022-10-11T09:50:33.846Z,,46.066862498,11.153015406,446.467,0.005,-1000000,117.871,-1000000,2,11,-1,-1,-1,50.0,0,-1
65,TPV,v2xlocate,1665481833946129,2022-10-11T09:50:33.946Z,,46.066862498,11.153015406,446.467,0.005,-1000000,117.898,-1000000,2,11,-1,-1,-1,50.0,0,-1
66,TPV,v2xlocate,1665481834046159,2022-10-11T09:50:34.046Z,,46.066862598,11.153015406,446.456,0.005,-1000000,117.786,-1000000,2,11,-1,-1,-1,50.0,0,-1
67,TPV,v2xlocate,1665481834146145,2022-10-11T09:50:34.146Z,,46.066862598,11.153015406,446.457,0.005,-1000000,117.814,-1000000,2,11,-1,-1,-1,50.0,0,-1
68,TPV,v2xlocate,1665481834246118,2022-10-11T09:50:34.246Z,,46.066862598,11.153015406,446.457,0.005,-1000000,117.842,-1000000,2,11,-1,-1,-1,50.0,0,-1
69,TPV,v2xlocate,1665481834346137,2022-10-11T09:50:34.346Z,,46.066862598,11.153015406,446.457,0.005,-1000000,117.872,-1000000,2,11,-1,-1,-1,50.0,0,-1
70,TPV,v2xlocate,1665481834446145,2022-10-11T09:50:34.446Z,,46.066862598,11.153015406,446.457,0.005,-1000000,117.902,-1000000,2,11,-1,-1,-1,50.0,0,-1
71,TPV,v2xlocate,1665481834546127,2022-10-11T09:50:34.546Z,,46.066862798,11.153015406,446.451,0.005,-1000000,117.798,-1000000,2,11,-1,-1,-1,50.0,0,-1
72,TPV,v2xlocate,1665481834646141,2022-10-11T09:50:34.646Z,,46.066862798,11.153015406,446.451,0.005,-1000000,117.832,-1000000,2,11,-1,-1,-1,50.0,0,-1
73,TPV,v2xlocate,1665481834746143,2022-10-11T09:50:34.746Z,,46.066862798,11.153015506,446.451,0.005,-1000000,117.858,-1000000,2,11,-1,-1,-1,50.0,0,-1
74,TPV,v2xlocate,1665481834846149,2022-10-11T09:50:34.846Z,,46.066862798,11.153015506,446.451,0.005,-1000000,117.878,-1000000,2,11,-1,-1,-1,50.0,0,-1
75,TPV,v2xlocate,1665481834946140,2022-10-11T09:50:34.946Z,,46.066862798,11.153015506,446.451,0.005,-1000000,117.902,-1000000,2,11,-1,-1,-1,50.0,0,-1
76,TPV,v2xlocate,1665481835046158,2022-10-11T09:50:35.046Z,,46.066862796,11.153015511,446.451,0.005,-1000000,117.902,-1000000,2,11,-1,-1,-1,50.0,0,-1
77,TPV,v2xlocate,1665481835146139,2022-10-11T09:50:35.146Z,,46.066862898,11.153015506,446.442,0.005,-1000000,117.805,-1000000,2,11,-1,-1,-1,50.0,0,-1
78,TPV,v2xlocate,1665481835246158,2022-10-11T09:50:35.246Z,,46.066862898,11.153015506,446.442,0.005,-1000000,117.824,-1000000,2,11,-1,-1,-1,50.0,0,-1
79,TPV,v2xlocate,1665481835346192,2022-10-11T09:50:35.346Z,,46.066862898,11.153015506,446.442,0.005,-1000000,117.843,-1000000,2,11,-1,-1,-1,50.0,0,-1
80,TPV,v2xlocate,1665481835446192,2022-10-11T09:50:35.446Z,,46.066862898,11.153015506,446.442,0.005,-1000000,117.854,-1000000,2,11,-1,-1,-1,50.0,0,-1
81,TPV,v2xlocate,1665481835546157,2022-10-11T09:50:35.546Z,,46.066862998,11.153015605,446.432,0.004,-1000000,117.73,-1000000,2,11,-1,-1,-1,50.0,0,-1
82,TPV,v2xlocate,1665481835646200,2022-10-11T09:50:35.646Z,,46.066862998,11.153015605,446.432,0.004,-1000000,117.739,-1000000,2,11,-1,-1,-1,50.0,0,-1
83,TPV,v2xlocate,1665481835746166,2022-10-11T09:50:35.746Z,,46.066862997,11.153015609,446.432,0.004,-1000000,117.739,-1000000,2,11,-1,-1,-1,50.0,0,-1
84,TPV,v2xlocate,1665481835846154,2022-10-11T09:50:35.846Z,,46.066862998,11.153015605,446.432,0.004,-1000000,117.774,-1000000,2,11,-1,-1,-1,50.0,0,-1
85,TPV,v2xlocate,1665481835946169,2022-10-11T09:50:35.946Z,,46.066862998,11.153015605,446.432,0.004,-1000000,117.806,-1000000,2,11,-1,-1,-1,50.0,0,-1
86,TPV,v2xlocate,1665481836046143,2022-10-11T09:50:36.046Z,,46.066863198,11.153015606,446.42,0.005,-1000000,117.692,-1000000,2,11,-1,-1,-1,50.0,0,-1
87,TPV,v2xlocate,1665481836146148,2022-10-11T09:50:36.146Z,,46.066863198,11.153015606,446.42,0.005,-1000000,117.711,-1000000,2,11,-1,-1,-1,50.0,0,-1
88,TPV,v2xlocate,1665481836246138,2022-10-11T09:50:36.246Z,,46.066863198,11.153015606,446.42,0.005,-1000000,117.73,-1000000,2,11,-1,-1,-1,50.0,0,-1
89,TPV,v2xlocate,1665481836346140,2022-10-11T09:50:36.346Z,,46.066863198,11.153015606,446.42,0.005,-1000000,117.757,-1000000,2,11,-1,-1,-1,50.0,0,-1
90,TPV,v2xlocate,1665481836446123,2022-10-11T09:50:36.446Z,,46.066863198,11.153015606,446.42,0.005,-1000000,117.786,-1000000,2,11,-1,-1,-1,50.0,0,-1
91,TPV,v2xlocate,1665481836546163,2022-10-11T09:50:36.546Z,,46.066863398,11.153015706,446.412,0.005,-1000000,117.685,-1000000,2,11,-1,-1,-1,50.0,0,-1
92,TPV,v2xlocate,1665481836646146,2022-10-11T09:50:36.646Z,,46.066863398,11.153015706,446.412,0.005,-1000000,117.714,-1000000,2,11,-1,-1,-1,50.0,0,-1
93,TPV,v2xlocate,1665481836746135,2022-10-11T09:50:36.746Z,,46.066863398,11.153015706,446.413,0.005,-1000000,117.741,-1000000,2,11,-1,-1,-1,50.0,0,-1
94,TPV,v2xlocate,1665481836846147,2022-10-11T09:50:36.846Z,,46.066863398,11.153015706,446.413,0.005,-1000000,117.767,-1000000,2,11,-1,-1,-1,50.0,0,-1
95,TPV,v2xlocate,1665481836946155,2022-10-11T09:50:36.946Z,,46.066863398,11.153015706,446.413,0.005,-1000000,117.794,-1000000,2,11,-1,-1,-1,50.0,0,-1
96,TPV,v2xlocate,1665481837046144,2022-10-11T09:50:37.046Z,,46.066863498,11.153015806,446.401,0.005,-1000000,117.687,-1000000,2,11,-1,-1,-1,50.0,0,-1
97,TPV,v2xlocate,1665481837146063,2022-10-11T09:50:37.146Z,,46.066863498,11.153015806,446.401,0.005,-1000000,117.713,-1000000,2,11,-1,-1,-1,50.0,0,-1
98,TPV,v2xlocate,1665481837246150,2022-10-11T09:50:37.246Z,,46.066863498,11.153015806,446.401,0.005,-1000000,117.74,-1000000,2,11,-1,-1,-1,50.0,0,-1
99,TPV,v2xlocate,1665481837346150,2022-10-11T09:50:37.346Z,,46.066863498,11.153015806,446.401,0.005,-1000000,117.768,-1000000,2,11,-1,-1,-1,50.0,0,-1
100,TPV,v2xlocate,1665481837446157,2022-10-11T09:50:37.446Z,,46.066863498,11.153015806,446.401,0.005,-1000000,117.794,-1000000,2,11,-1,-1,-1,50.0,0,-1
101,TPV,v2xlocate,1665481837546164,2022-10-11T09:50:37.546Z,,46.066863698,11.153015805,446.391,0.004,-1000000,117.688,-1000000,2,11,-1,-1,-1,50.0,0,-1
102,TPV,v2xlocate,1665481837646156,2022-10-11T09:50:37.646Z,,46.066863698,11.153015905,446.391,0.004,-1000000,117.716,-1000000,2,11,-1,-1,-1,50.0,0,-1
103,TPV,v2xlocate,1665481837746136,2022-10-11T09:50:37.746Z,,46.066863698,11.153015905,446.391,0.004,-1000000,117.744,-1000000,2,11,-1,-1,-1,50.0,0,-1
104,TPV,v2xlocate,1665481837846058,2022-10-11T09:50:37.846Z,,46.066863698,11.153015905,446.391,0.004,-1000000,117.773,-1000000,2,11,-1,-1,-1,50.0,0,-1
105,TPV,v2xlocate,1665481837946039,2022-10-11T09:50:37.946Z,,46.066863698,11.153015905,446.391,0.004,-1000000,117.801,-1000000,2,11,-1,-1,-1,50.0,0,-1
106,TPV,v2xlocate,1665481838046062,2022-10-11T09:50:38.046Z,,46.066863798,11.153015906,446.374,0.005,-1000000,117.691,-1000000,2,11,-1,-1,-1,50.0,0,-1
107,TPV,v2xlocate,1665481838146136,2022-10-11T09:50:38.146Z,,46.066863798,11.153015906,446.374,0.005,-1000000,117.691,-1000000,2,11,-1,-1,-1,50.0,0,-1
108,TPV,v2xlocate,1665481838246149,2022-10-11T09:50:38.246Z,,46.066863798,11.153016006,446.374,0.005,-1000000,117.744,-1000000,2,11,-1,-1,-1,50.0,0,-1
109,TPV,v2xlocate,1665481838346174,2022-10-11T09:50:38.346Z,,46.066863798,11.153016006,446.374,0.005,-1000000,117.744,-1000000,2,11,-1,-1,-1,50.0,0,-1
110,TPV,v2xlocate,1665481838446145,2022-10-11T09:50:38.446Z,,46.066863798,11.153016006,446.374,0.005,-1000000,117.772,-1000000,2,11,-1,-1,-1,50.0,0,-1
111,TPV,v2xlocate,1665481838546118,2022-10-11T09:50:38.546Z,,46.066863998,11.153016005,446.358,0.004,-1000000,117.661,-1000000,2,11,-1,-1,-1,50.0,0,-1
112,TPV,v2xlocate,1665481838646161,2022-10-11T09:50:38.646Z,,46.066863998,11.153016005,446.358,0.004,-1000000,117.687,-1000000,2,11,-1,-1,-1,50.0,0,-1
113,TPV,v2xlocate,1665481838746194,2022-10-11T09:50:38.746Z,,46.066863998,11.153016005,446.358,0.004,-1000000,117.714,-1000000,2,11,-1,-1,-1,50.0,0,-1
114,TPV,v2xlocate,1665481838846153,2022-10-11T09:50:38.846Z,,46.066863998,11.153016105,446.358,0.004,-1000000,117.743,-1000000,2,11,-1,-1,-1,50.0,0,-1
115,TPV,v2xlocate,1665481838946138,2022-10-11T09:50:38.946Z,,46.066863998,11.153016105,446.358,0.004,-1000000,117.77,-1000000,2,11,-1,-1,-1,50.0,0,-1
116,TPV,v2xlocate,1665481839046137,2022-10-11T09:50:39.046Z,,46.066864098,11.153016105,446.343,0.004,-1000000,117.697,-1000000,2,11,-1,-1,-1,50.0,0,-1
117,TPV,v2xlocate,1665481839146136,2022-10-11T09:50:39.146Z,,46.066864098,11.153016105,446.343,0.004,-1000000,117.726,-1000000,2,11,-1,-1,-1,50.0,0,-1
118,TPV,v2xlocate,1665481839246136,2022-10-11T09:50:39.246Z,,46.066864098,11.153016105,446.343,0.004,-1000000,117.752,-1000000,2,11,-1,-1,-1,50.0,0,-1
119,TPV,v2xlocate,1665481839346146,2022-10-11T09:50:39.346Z,,46.066864098,11.153016105,446.343,0.004,-1000000,117.76,-1000000,2,11,-1,-1,-1,50.0,0,-1
120,TPV,v2xlocate,1665481839446137,2022-10-11T09:50:39.446Z,,46.066864098,11.153016105,446.343,0.004,-1000000,117.767,-1000000,2,11,-1,-1,-1,50.0,0,-1
121,TPV,v2xlocate,1665481839546122,2022-10-11T09:50:39.546Z,,46.066864198,11.153016205,446.332,0.004,-1000000,117.546,-1000000,2,11,-1,-1,-1,50.0,0,-1
122,TPV,v2xlocate,1665481839646162,2022-10-11T09:50:39.646Z,,46.066864198,11.153016205,446.332,0.004,-1000000,117.44,-1000000,2,11,-1,-1,-1,50.0,0,-1
123,TPV,v2xlocate,1665481839746144,2022-10-11T09:50:39.746Z,,46.066864198,11.153016205,446.332,0.004,-1000000,117.376,-1000000,2,11,-1,-1,-1,50.0,0,-1
124,TPV,v2xlocate,1665481839846142,2022-10-11T09:50:39.846Z,,46.066864198,11.153016205,446.332,0.004,-1000000,117.25,-1000000,2,11,-1,-1,-1,50.0,0,-1
125,TPV,v2xlocate,1665481839946124,2022-10-11T09:50:39.946Z,,46.066864198,11.153016205,446.332,0.004,-1000000,117.009,-1000000,2,11,-1,-1,-1,50.0,0,-1
126,TPV,v2xlocate,1665481840046175,2022-10-11T09:50:40.046Z,,46.066864161,11.153017011,446.316,0.096,-1000000,116.468,-1000000,2,11,-1,-1,-1,50.0,0,-1
127,TPV,v2xlocate,1665481840146073,2022-10-11T09:50:40.146Z,,46.066864162,11.153017111,446.316,0.096,-1000000,116.133,-1000000,2,11,-1,-1,-1,50.0,0,-1
128,TPV,v2xlocate,1665481840246135,2022-10-11T09:50:40.246Z,,46.066864063,11.153017212,446.317,0.096,-1000000,115.667,-1000000,2,11,-1,-1,-1,50.0,0,-1
129,TPV,v2xlocate,1665481840346164,2022-10-11T09:50:40.346Z,,46.066864063,11.153017412,446.318,0.096,-1000000,115.1,-1000000,2,11,-1,-1,-1,50.0,0,-1
130,TPV,v2xlocate,1665481840446184,2022-10-11T09:50:40.446Z,,46.066864064,11.153017513,446.319,0.096,-1000000,114.474,-1000000,2,11,-1,-1,-1,50.0,0,-1
131,TPV,v2xlocate,1665481840546161,2022-10-11T09:50:40.546Z,,46.066863539,11.153020139,446.312,0.454,-1000000,113.204,-1000000,2,11,-1,-1,-1,50.0,0,-1
132,TPV,v2xlocate,1665481840646165,2022-10-11T09:50:40.646Z,,46.066863299,11.153021204,446.317,0.589,-1000000,112.348,-1000000,2,11,-1,-1,-1,50.0,0,-1
133,TPV,v2xlocate,1665481840746145,2022-10-11T09:50:40.746Z,,46.066862964,11.153022366,446.324,0.72,-1000000,111.381,-1000000,2,11,-1,-1,-1,50.0,0,-1
134,TPV,v2xlocate,1665481840846162,2022-10-11T09:50:40.846Z,,46.066862635,11.153023727,446.331,0.847,-1000000,110.327,-1000000,2,11,-1,-1,-1,50.0,0,-1
135,TPV,v2xlocate,1665481840946184,2022-10-11T09:50:40.946Z,,46.066862312,11.15302519,446.339,0.975,-1000000,109.182,-1000000,2,11,-1,-1,-1,50.0,0,-1
136,TPV,v2xlocate,1665481841046133,2022-10-11T09:50:41.046Z,,46.066863003,11.153025108,446.329,0.736,-1000000,107.345,-1000000,2,11,-1,-1,-1,50.0,0,-1
137,TPV,v2xlocate,1665481841146143,2022-10-11T09:50:41.146Z,,46.066862687,11.153026464,446.336,0.856,-1000000,106.021,-1000000,2,11,-1,-1,-1,50.0,0,-1
138,TPV,v2xlocate,1665481841246108,2022-10-11T09:50:41.246Z,,46.066862484,11.153027888,446.344,0.9500000000000001,-1000000,104.648,-1000000,2,11,-1,-1,-1,50.0,0,-1
139,TPV,v2xlocate,1665481841346136,2022-10-11T09:50:41.346Z,,46.06686229,11.153029381,446.352,1.018,-1000000,103.233,-1000000,2,11,-1,-1,-1,50.0,0,-1
140,TPV,v2xlocate,1665481841446116,2022-10-11T09:50:41.446Z,,46.066862102,11.153030866,446.361,1.08,-1000000,101.779,-1000000,2,11,-1,-1,-1,50.0,0,-1
141,TPV,v2xlocate,1665481841546150,2022-10-11T09:50:41.546Z,,46.06686276,11.153031357,446.36,0.908,-1000000,99.864,-1000000,2,11,-1,-1,-1,50.0,0,-1
142,TPV,v2xlocate,1665481841646168,2022-10-11T09:50:41.646Z,,46.066862673,11.153032731,446.368,0.963,-1000000,98.431,-1000000,2,11,-1,-1,-1,50.0,0,-1
143,TPV,v2xlocate,1665481841746160,2022-10-11T09:50:41.746Z,,46.066862589,11.153034097,446.375,1.011,-1000000,97.035,-1000000,2,11,-1,-1,-1,50.0,0,-1
144,TPV,v2xlocate,1665481841846175,2022-10-11T09:50:41.846Z,,46.066862506,11.153035566,446.383,1.062,-1000000,95.639,-1000000,2,11,-1,-1,-1,50.0,0,-1
145,TPV,v2xlocate,1665481841946139,2022-10-11T09:50:41.946Z,,46.066862426,11.153037133,446.392,1.112,-1000000,94.257,-1000000,2,11,-1,-1,-1,50.0,0,-1
146,TPV,v2xlocate,1665481842046164,2022-10-11T09:50:42.046Z,,46.066862351,11.153038566,446.392,1.112,-1000000,94.257,-1000000,2,11,-1,-1,-1,50.0,0,-1
