,class,device,time_us,time,ept,lat,lon,alt,speed,orientation,track,acceleration,mode,locate_mode,headAcc_deg,sAcc_m_s,vAcc_m,hAcc_m,numSv,pDOP
20,TPV,v2xlocate,1665479832077271,2022-10-11T09:17:12.077Z,,46.0668633,11.153003203,445.504,0.002,-1000000,96.361,-1000000,2,11,-1,-1,-1,50.0,0,-1
21,TPV,v2xlocate,1665479832177315,2022-10-11T09:17:12.177Z,,46.0668633,11.153003203,445.505,0.002,-1000000,96.388,-1000000,2,11,-1,-1,-1,50.0,0,-1
22,TPV,v2xlocate,1665479832277280,2022-10-11T09:17:12.277Z,,46.0668633,11.153003203,445.505,0.002,-1000000,96.416,-1000000,2,11,-1,-1,-1,50.0,0,-1
23,TPV,v2xlocate,1665479832377275,2022-10-11T09:17:12.377Z,,46.0668633,11.153003203,445.505,0.002,-1000000,96.443,-1000000,2,11,-1,-1,-1,50.0,0,-1
24,TPV,v2xlocate,1665479832477273,2022-10-11T09:17:12.477Z,,46.0668633,11.153003203,445.505,0.002,-1000000,96.472,-1000000,2,11,-1,-1,-1,50.0,0,-1
25,TPV,v2xlocate,1665479832577267,2022-10-11T09:17:12.577Z,,46.0668634,11.153003204000001,445.48,0.003,-1000000,96.361,-1000000,2,11,-1,-1,-1,50.0,0,-1
26,TPV,v2xlocate,1665479832677253,2022-10-11T09:17:12.677Z,,46.0668634,11.153003204000001,445.48,0.003,-1000000,96.386,-1000000,2,11,-1,-1,-1,50.0,0,-1
27,TPV,v2xlocate,1665479832777275,2022-10-11T09:17:12.777Z,,46.0668634,11.153003204000001,445.48,0.003,-1000000,96.412,-1000000,2,11,-1,-1,-1,50.0,0,-1
28,TPV,v2xlocate,1665479832877281,2022-10-11T09:17:12.877Z,,46.0668634,11.153003204000001,445.48,0.003,-1000000,96.439,-1000000,2,11,-1,-1,-1,50.0,0,-1
29,TPV,v2xlocate,1665479832977272,2022-10-11T09:17:12.977Z,,46.0668634,11.153003204000001,445.48,0.003,-1000000,96.465,-1000000,2,11,-1,-1,-1,50.0,0,-1
30,TPV,v2xlocate,1665479833077280,2022-10-11T09:17:13.077Z,,46.0668634,11.153003104,445.457,0.003,-1000000,96.353,-1000000,2,11,-1,-1,-1,50.0,0,-1
31,TPV,v2xlocate,1665479833177253,2022-10-11T09:17:13.177Z,,46.0668634,11.153003104,445.457,0.003,-1000000,96.381,-1000000,2,11,-1,-1,-1,50.0,0,-1
32,TPV,v2xlocate,1665479833277282,2022-10-11T09:17:13.277Z,,46.0668634,11.153003104,445.457,0.003,-1000000,96.411,-1000000,2,11,-1,-1,-1,50.0,0,-1
33,TPV,v2xlocate,1665479833377231,2022-10-11T09:17:13.377Z,,46.0668634,11.153003204000001,445.457,0.003,-1000000,96.441,-1000000,2,11,-1,-1,-1,50.0,0,-1
34,TPV,v2xlocate,1665479833477272,2022-10-11T09:17:13.477Z,,46.0668634,11.153003204000001,445.457,0.003,-1000000,96.469,-1000000,2,11,-1,-1,-1,50.0,0,-1
35,TPV,v2xlocate,1665479833577257,2022-10-11T09:17:13.577Z,,46.0668635,11.153003104,445.436,0.003,-1000000,96.362,-1000000,2,11,-1,-1,-1,50.0,0,-1
36,TPV,v2xlocate,1665479833677291,2022-10-11T09:17:13.677Z,,46.0668635,11.153003104,445.436,0.003,-1000000,96.389,-1000000,2,11,-1,-1,-1,50.0,0,-1
37,TPV,v2xlocate,1665479833777299,2022-10-11T09:17:13.777Z,,46.0668635,11.153003104,445.436,0.003,-1000000,96.418,-1000000,2,11,-1,-1,-1,50.0,0,-1
38,TPV,v2xlocate,1665479833877254,2022-10-11T09:17:13.877Z,,46.0668635,11.153003104,445.436,0.003,-1000000,96.444,-1000000,2,11,-1,-1,-1,50.0,0,-1
39,TPV,v2xlocate,1665479833977269,2022-10-11T09:17:13.977Z,,46.0668635,11.153003104,445.436,0.003,-1000000,96.469,-1000000,2,11,-1,-1,-1,50.0,0,-1
40,TPV,v2xlocate,1665479834077276,2022-10-11T09:17:14.077Z,,46.0668635,11.153003004,445.416,0.003,-1000000,96.359,-1000000,2,11,-1,-1,-1,50.0,0,-1
41,TPV,v2xlocate,1665479834177280,2022-10-11T09:17:14.177Z,,46.0668635,11.153003004,445.416,0.003,-1000000,96.385,-1000000,2,11,-1,-1,-1,50.0,0,-1
42,TPV,v2xlocate,1665479834277273,2022-10-11T09:17:14.277Z,,46.0668635,11.153003004,445.416,0.003,-1000000,96.411,-1000000,2,11,-1,-1,-1,50.0,0,-1
43,TPV,v2xlocate,1665479834377275,2022-10-11T09:17:14.377Z,,46.0668635,11.153003004,445.416,0.003,-1000000,96.436,-1000000,2,11,-1,-1,-1,50.0,0,-1
44,TPV,v2xlocate,1665479834477260,2022-10-11T09:17:14.477Z,,46.0668635,11.153003004,445.416,0.003,-1000000,96.462,-1000000,2,11,-1,-1,-1,50.0,0,-1
45,TPV,v2xlocate,1665479834577351,2022-10-11T09:17:14.577Z,,46.0668635,11.153003004,445.394,0.003,-1000000,96.351,-1000000,2,11,-1,-1,-1,50.0,0,-1
46,TPV,v2xlocate,1665479834677202,2022-10-11T09:17:14.677Z,,46.0668635,11.153003004,445.394,0.003,-1000000,96.377,-1000000,2,11,-1,-1,-1,50.0,0,-1
47,TPV,v2xlocate,1665479834777180,2022-10-11T09:17:14.777Z,,46.0668635,11.153003004,445.394,0.003,-1000000,96.402,-1000000,2,11,-1,-1,-1,50.0,0,-1
48,TPV,v2xlocate,1665479834877197,2022-10-11T09:17:14.877Z,,46.0668635,11.153003004,445.394,0.003,-1000000,96.429,-1000000,2,11,-1,-1,-1,50.0,0,-1
49,TPV,v2xlocate,1665479834977282,2022-10-11T09:17:14.977Z,,46.0668635,11.153003004,445.394,0.003,-1000000,96.458,-1000000,2,11,-1,-1,-1,50.0,0,-1
50,TPV,v2xlocate,1665479835077294,2022-10-11T09:17:15.077Z,,46.0668635,11.153002903,445.371,0.002,-1000000,96.351,-1000000,2,11,-1,-1,-1,50.0,0,-1
51,TPV,v2xlocate,1665479835177280,2022-10-11T09:17:15.177Z,,46.0668635,11.153002903,445.371,0.002,-1000000,96.379,-1000000,2,11,-1,-1,-1,50.0,0,-1
52,TPV,v2xlocate,1665479835277276,2022-10-11T09:17:15.277Z,,46.0668635,11.153002903,445.371,0.002,-1000000,96.406,-1000000,2,11,-1,-1,-1,50.0,0,-1
53,TPV,v2xlocate,1665479835377296,2022-10-11T09:17:15.377Z,,46.0668635,11.153002903,445.371,0.002,-1000000,96.434,-1000000,2,11,-1,-1,-1,50.0,0,-1
54,TPV,v2xlocate,1665479835477314,2022-10-11T09:17:15.477Z,,46.0668635,11.153002903,445.371,0.002,-1000000,96.463,-1000000,2,11,-1,-1,-1,50.0,0,-1
55,TPV,v2xlocate,1665479835577315,2022-10-11T09:17:15.577Z,,46.0668635,11.153002803,445.351,0.002,-1000000,96.356,-1000000,2,11,-1,-1,-1,50.0,0,-1
56,TPV,v2xlocate,1665479835677280,2022-10-11T09:17:15.677Z,,46.0668635,11.153002803,445.351,0.002,-1000000,96.384,-1000000,2,11,-1,-1,-1,50.0,0,-1
57,TPV,v2xlocate,1665479835777265,2022-10-11T09:17:15.777Z,,46.0668635,11.153002803,445.351,0.002,-1000000,96.413,-1000000,2,11,-1,-1,-1,50.0,0,-1
58,TPV,v2xlocate,1665479835877255,2022-10-11T09:17:15.877Z,,46.0668635,11.153002803,445.351,0.002,-1000000,96.439,-1000000,2,11,-1,-1,-1,50.0,0,-1
59,TPV,v2xlocate,1665479835977266,2022-10-11T09:17:15.977Z,,46.0668635,11.153002803,445.351,0.002,-1000000,96.467,-1000000,2,11,-1,-1,-1,50.0,0,-1
60,TPV,v2xlocate,1665479836077253,2022-10-11T09:17:16.077Z,,46.0668635,11.153002703,445.335,0.002,-1000000,96.359,-1000000,2,11,-1,-1,-1,50.0,0,-1
61,TPV,v2xlocate,1665479836177268,2022-10-11T09:17:16.177Z,,46.0668635,11.153002703,445.335,0.002,-1000000,96.36,-1000000,2,11,-1,-1,-1,50.0,0,-1
62,TPV,v2xlocate,1665479836277242,2022-10-11T09:17:16.277Z,,46.0668635,11.153002703,445.335,0.002,-1000000,96.413,-1000000,2,11,-1,-1,-1,50.0,0,-1
63,TPV,v2xlocate,1665479836377257,2022-10-11T09:17:16.377Z,,46.0668635,11.153002703,445.335,0.002,-1000000,96.413,-1000000,2,11,-1,-1,-1,50.0,0,-1
64,TPV,v2xlocate,1665479836477274,2022-10-11T09:17:16.477Z,,46.0668635,11.153002703,445.335,0.002,-1000000,96.441,-1000000,2,11,-1,-1,-1,50.0,0,-1
65,TPV,v2xlocate,1665479836577261,2022-10-11T09:17:16.577Z,,46.0668635,11.153002704,445.316,0.003,-1000000,96.358,-1000000,2,11,-1,-1,-1,50.0,0,-1
66,TPV,v2xlocate,1665479836677262,2022-10-11T09:17:16.677Z,,46.0668635,11.153002704,445.316,0.003,-1000000,96.356,-1000000,2,11,-1,-1,-1,50.0,0,-1
67,TPV,v2xlocate,1665479836777276,2022-10-11T09:17:16.777Z,,46.0668635,11.153002704,445.316,0.003,-1000000,96.386,-1000000,2,11,-1,-1,-1,50.0,0,-1
68,TPV,v2xlocate,1665479836877270,2022-10-11T09:17:16.877Z,,46.0668635,11.153002704,445.316,0.003,-1000000,96.414,-1000000,2,11,-1,-1,-1,50.0,0,-1
69,TPV,v2xlocate,1665479836977295,2022-10-11T09:17:16.977Z,,46.0668635,11.153002704,445.316,0.003,-1000000,96.443,-1000000,2,11,-1,-1,-1,50.0,0,-1
70,TPV,v2xlocate,1665479837077271,2022-10-11T09:17:17.077Z,,46.0668635,11.153002603000001,445.296,0.002,-1000000,96.362,-1000000,2,11,-1,-1,-1,50.0,0,-1
71,TPV,v2xlocate,1665479837177263,2022-10-11T09:17:17.177Z,,46.0668635,11.153002603000001,445.296,0.002,-1000000,96.388,-1000000,2,11,-1,-1,-1,50.0,0,-1
72,TPV,v2xlocate,1665479837277276,2022-10-11T09:17:17.277Z,,46.0668635,11.153002603000001,445.296,0.002,-1000000,96.413,-1000000,2,11,-1,-1,-1,50.0,0,-1
73,TPV,v2xlocate,1665479837377270,2022-10-11T09:17:17.377Z,,46.0668635,11.153002603000001,445.296,0.002,-1000000,96.442,-1000000,2,11,-1,-1,-1,50.0,0,-1
74,TPV,v2xlocate,1665479837477268,2022-10-11T09:17:17.477Z,,46.0668635,11.153002603000001,445.296,0.002,-1000000,96.471,-1000000,2,11,-1,-1,-1,50.0,0,-1
75,TPV,v2xlocate,1665479837577269,2022-10-11T09:17:17.577Z,,46.0668635,11.153002503,445.277,0.002,-1000000,96.363,-1000000,2,11,-1,-1,-1,50.0,0,-1
76,TPV,v2xlocate,1665479837677247,2022-10-11T09:17:17.677Z,,46.0668635,11.153002503,445.277,0.002,-1000000,96.39,-1000000,2,11,-1,-1,-1,50.0,0,-1
77,TPV,v2xlocate,1665479837777284,2022-10-11T09:17:17.777Z,,46.0668635,11.153002503,445.277,0.002,-1000000,96.418,-1000000,2,11,-1,-1,-1,50.0,0,-1
78,TPV,v2xlocate,1665479837877290,2022-10-11T09:17:17.877Z,,46.0668635,11.153002503,445.277,0.002,-1000000,96.45,-1000000,2,11,-1,-1,-1,50.0,0,-1
79,TPV,v2xlocate,1665479837977299,2022-10-11T09:17:17.977Z,,46.0668635,11.153002503,445.277,0.002,-1000000,96.48,-1000000,2,11,-1,-1,-1,50.0,0,-1
80,TPV,v2xlocate,1665479838077274,2022-10-11T09:17:18.077Z,,46.0668634,11.153002503,445.259,0.002,-1000000,96.373,-1000000,2,11,-1,-1,-1,50.0,0,-1
81,TPV,v2xlocate,1665479838177246,2022-10-11T09:17:18.177Z,,46.0668634,11.153002503,445.259,0.002,-1000000,96.4,-1000000,2,11,-1,-1,-1,50.0,0,-1
82,TPV,v2xlocate,1665479838277283,2022-10-11T09:17:18.277Z,,46.0668634,11.153002503,445.259,0.002,-1000000,96.428,-1000000,2,11,-1,-1,-1,50.0,0,-1
83,TPV,v2xlocate,1665479838377245,2022-10-11T09:17:18.377Z,,46.0668634,11.153002503,445.259,0.002,-1000000,96.457,-1000000,2,11,-1,-1,-1,50.0,0,-1
84,TPV,v2xlocate,1665479838477271,2022-10-11T09:17:18.477Z,,46.0668634,11.153002503,445.259,0.002,-1000000,96.486,-1000000,2,11,-1,-1,-1,50.0,0,-1
85,TPV,v2xlocate,1665479838577241,2022-10-11T09:17:18.577Z,,46.0668634,11.153002405,445.241,0.004,-1000000,96.379,-1000000,2,11,-1,-1,-1,50.0,0,-1
86,TPV,v2xlocate,1665479838677254,2022-10-11T09:17:18.677Z,,46.0668634,11.153002405,445.241,0.004,-1000000,96.408,-1000000,2,11,-1,-1,-1,50.0,0,-1
87,TPV,v2xlocate,1665479838777238,2022-10-11T09:17:18.777Z,,46.0668634,11.153002405,445.241,0.004,-1000000,96.434,-1000000,2,11,-1,-1,-1,50.0,0,-1
88,TPV,v2xlocate,1665479838877272,2022-10-11T09:17:18.877Z,,46.0668634,11.153002405,445.241,0.004,-1000000,96.466,-1000000,2,11,-1,-1,-1,50.0,0,-1
89,TPV,v2xlocate,1665479838977256,2022-10-11T09:17:18.977Z,,46.0668634,11.153002405,445.241,0.004,-1000000,96.492,-1000000,2,11,-1,-1,-1,50.0,0,-1
90,TPV,v2xlocate,1665479839077252,2022-10-11T09:17:19.077Z,,46.0668634,11.153002305,445.221,0.004,-1000000,96.379,-1000000,2,11,-1,-1,-1,50.0,0,-1
91,TPV,v2xlocate,1665479839177285,2022-10-11T09:17:19.177Z,,46.0668634,11.153002305,445.221,0.004,-1000000,96.409,-1000000,2,11,-1,-1,-1,50.0,0,-1
92,TPV,v2xlocate,1665479839277275,2022-10-11T09:17:19.277Z,,46.0668634,11.153002305,445.221,0.004,-1000000,96.436,-1000000,2,11,-1,-1,-1,50.0,0,-1
93,TPV,v2xlocate,1665479839377282,2022-10-11T09:17:19.377Z,,46.0668634,11.153002305,445.221,0.004,-1000000,96.467,-1000000,2,11,-1,-1,-1,50.0,0,-1
94,TPV,v2xlocate,1665479839477269,2022-10-11T09:17:19.477Z,,46.0668634,11.153002305,445.221,0.004,-1000000,96.493,-1000000,2,11,-1,-1,-1,50.0,0,-1
95,TPV,v2xlocate,1665479839577267,2022-10-11T09:17:19.577Z,,46.0668634,11.153002204,445.199,0.003,-1000000,96.383,-1000000,2,11,-1,-1,-1,50.0,0,-1
96,TPV,v2xlocate,1665479839677272,2022-10-11T09:17:19.677Z,,46.0668634,11.153002304,445.199,0.003,-1000000,96.413,-1000000,2,11,-1,-1,-1,50.0,0,-1
97,TPV,v2xlocate,1665479839777286,2022-10-11T09:17:19.777Z,,46.0668634,11.153002304,445.199,0.003,-1000000,96.433,-1000000,2,11,-1,-1,-1,50.0,0,-1
98,TPV,v2xlocate,1665479839877254,2022-10-11T09:17:19.877Z,,46.0668634,11.153002304,445.199,0.003,-1000000,96.463,-1000000,2,11,-1,-1,-1,50.0,0,-1
99,TPV,v2xlocate,1665479839977285,2022-10-11T09:17:19.977Z,,46.0668634,11.153002304,445.199,0.003,-1000000,96.494,-1000000,2,11,-1,-1,-1,50.0,0,-1
100,TPV,v2xlocate,1665479840077274,2022-10-11T09:17:20.077Z,,46.0668633,11.153002203,445.177,0.002,-1000000,96.376,-1000000,2,11,-1,-1,-1,50.0,0,-1
101,TPV,v2xlocate,1665479840177281,2022-10-11T09:17:20.177Z,,46.0668633,11.153002203,445.177,0.002,-1000000,96.407,-1000000,2,11,-1,-1,-1,50.0,0,-1
102,TPV,v2xlocate,1665479840277276,2022-10-11T09:17:20.277Z,,46.0668633,11.153002203,445.177,0.002,-1000000,96.434,-1000000,2,11,-1,-1,-1,50.0,0,-1
103,TPV,v2xlocate,1665479840377273,2022-10-11T09:17:20.377Z,,46.0668633,11.153002203,445.177,0.002,-1000000,96.46,-1000000,2,11,-1,-1,-1,50.0,0,-1
104,TPV,v2xlocate,1665479840477282,2022-10-11T09:17:20.477Z,,46.0668633,11.153002203,445.177,0.002,-1000000,96.489,-1000000,2,11,-1,-1,-1,50.0,0,-1
105,TPV,v2xlocate,1665479840577334,2022-10-11T09:17:20.577Z,,46.0668633,11.153002103,445.156,0.002,-1000000,96.382,-1000000,2,11,-1,-1,-1,50.0,0,-1
106,TPV,v2xlocate,1665479840677185,2022-10-11T09:17:20.677Z,,46.0668633,11.153002103,445.156,0.002,-1000000,96.41,-1000000,2,11,-1,-1,-1,50.0,0,-1
107,TPV,v2xlocate,1665479840777282,2022-10-11T09:17:20.777Z,,46.0668633,11.153002103,445.156,0.002,-1000000,96.437,-1000000,2,11,-1,-1,-1,50.0,0,-1
108,TPV,v2xlocate,1665479840877284,2022-10-11T09:17:20.877Z,,46.0668633,11.153002103,445.156,0.002,-1000000,96.463,-1000000,2,11,-1,-1,-1,50.0,0,-1
109,TPV,v2xlocate,1665479840977277,2022-10-11T09:17:20.977Z,,46.0668633,11.153002103,445.156,0.002,-1000000,96.491,-1000000,2,11,-1,-1,-1,50.0,0,-1
110,TPV,v2xlocate,1665479841077282,2022-10-11T09:17:21.077Z,,46.0668633,11.153002003,445.134,0.002,-1000000,96.382,-1000000,2,11,-1,-1,-1,50.0,0,-1
111,TPV,v2xlocate,1665479841177268,2022-10-11T09:17:21.177Z,,46.0668633,11.153002003,445.134,0.002,-1000000,96.408,-1000000,2,11,-1,-1,-1,50.0,0,-1
112,TPV,v2xlocate,1665479841277269,2022-10-11T09:17:21.277Z,,46.0668633,11.153002003,445.134,0.002,-1000000,96.436,-1000000,2,11,-1,-1,-1,50.0,0,-1
113,TPV,v2xlocate,1665479841377286,2022-10-11T09:17:21.377Z,,46.0668633,11.153002003,445.134,0.002,-1000000,96.465,-1000000,2,11,-1,-1,-1,50.0,0,-1
114,TPV,v2xlocate,1665479841477297,2022-10-11T09:17:21.477Z,,46.0668633,11.153002003,445.134,0.002,-1000000,96.492,-1000000,2,11,-1,-1,-1,50.0,0,-1
115,TPV,v2xlocate,1665479841577306,2022-10-11T09:17:21.577Z,,46.0668632,11.153002004,445.112,0.003,-1000000,96.383,-1000000,2,11,-1,-1,-1,50.0,0,-1
116,TPV,v2xlocate,1665479841677301,2022-10-11T09:17:21.677Z,,46.0668632,11.153002004,445.112,0.003,-1000000,96.416,-1000000,2,11,-1,-1,-1,50.0,0,-1
117,TPV,v2xlocate,1665479841777298,2022-10-11T09:17:21.777Z,,46.0668632,11.153002004,445.112,0.003,-1000000,96.446,-1000000,2,11,-1,-1,-1,50.0,0,-1
118,TPV,v2xlocate,1665479841877296,2022-10-11T09:17:21.877Z,,46.0668632,11.153002004,445.112,0.003,-1000000,96.473,-1000000,2,11,-1,-1,-1,50.0,0,-1
119,TPV,v2xlocate,1665479841977260,2022-10-11T09:17:21.977Z,,46.0668632,11.153002004,445.112,0.003,-1000000,96.501,-1000000,2,11,-1,-1,-1,50.0,0,-1
120,TPV,v2xlocate,1665479842077254,2022-10-11T09:17:22.077Z,,46.0668632,11.153001903,445.091,0.002,-1000000,96.393,-1000000,2,11,-1,-1,-1,50.0,0,-1
121,TPV,v2xlocate,1665479842177258,2022-10-11T09:17:22.177Z,,46.0668632,11.153001903,445.091,0.002,-1000000,96.421,-1000000,2,11,-1,-1,-1,50.0,0,-1
122,TPV,v2xlocate,1665479842277270,2022-10-11T09:17:22.277Z,,46.0668632,11.153001903,445.091,0.002,-1000000,96.449,-1000000,2,11,-1,-1,-1,50.0,0,-1
123,TPV,v2xlocate,1665479842377259,2022-10-11T09:17:22.377Z,,46.0668632,11.153002003,445.091,0.002,-1000000,96.452,-1000000,2,11,-1,-1,-1,50.0,0,-1
124,TPV,v2xlocate,1665479842477240,2022-10-11T09:17:22.477Z,,46.0668632,11.153002003,445.091,0.002,-1000000,96.478,-1000000,2,11,-1,-1,-1,50.0,0,-1
125,TPV,v2xlocate,1665479842577270,2022-10-11T09:17:22.577Z,,46.0668632,11.153001903,445.069,0.002,-1000000,96.366,-1000000,2,11,-1,-1,-1,50.0,0,-1
126,TPV,v2xlocate,1665479842677256,2022-10-11T09:17:22.677Z,,46.0668632,11.153001903,445.069,0.002,-1000000,96.391,-1000000,2,11,-1,-1,-1,50.0,0,-1
127,TPV,v2xlocate,1665479842777274,2022-10-11T09:17:22.777Z,,46.0668632,11.153001903,445.069,0.002,-1000000,96.42,-1000000,2,11,-1,-1,-1,50.0,0,-1
128,TPV,v2xlocate,1665479842877269,2022-10-11T09:17:22.877Z,,46.0668632,11.153001903,445.069,0.002,-1000000,96.447,-1000000,2,11,-1,-1,-1,50.0,0,-1
129,TPV,v2xlocate,1665479842977267,2022-10-11T09:17:22.977Z,,46.0668632,11.153001903,445.069,0.002,-1000000,96.473,-1000000,2,11,-1,-1,-1,50.0,0,-1
130,TPV,v2xlocate,1665479843077295,2022-10-11T09:17:23.077Z,,46.0668632,11.153001904,445.046,0.003,-1000000,96.392,-1000000,2,11,-1,-1,-1,50.0,0,-1
131,TPV,v2xlocate,1665479843177304,2022-10-11T09:17:23.177Z,,46.0668632,11.153001904,445.046,0.003,-1000000,96.421,-1000000,2,11,-1,-1,-1,50.0,0,-1
132,TPV,v2xlocate,1665479843277283,2022-10-11T09:17:23.277Z,,46.0668632,11.153001904,445.046,0.003,-1000000,96.452,-1000000,2,11,-1,-1,-1,50.0,0,-1
133,TPV,v2xlocate,1665479843377263,2022-10-11T09:17:23.377Z,,46.0668632,11.153001904,445.046,0.003,-1000000,96.483,-1000000,2,11,-1,-1,-1,50.0,0,-1
134,TPV,v2xlocate,1665479843477366,2022-10-11T09:17:23.477Z,,46.0668632,11.153001904,445.046,0.003,-1000000,96.513,-1000000,2,11,-1,-1,-1,50.0,0,-1
135,TPV,v2xlocate,1665479843577385,2022-10-11T09:17:23.577Z,,46.0668632,11.153001805,445.026,0.004,-1000000,96.409,-1000000,2,11,-1,-1,-1,50.0,0,-1
136,TPV,v2xlocate,1665479843677207,2022-10-11T09:17:23.677Z,,46.0668632,11.153001805,445.026,0.004,-1000000,96.434,-1000000,2,11,-1,-1,-1,50.0,0,-1
137,TPV,v2xlocate,1665479843777190,2022-10-11T09:17:23.777Z,,46.0668632,11.153001805,445.026,0.004,-1000000,96.462,-1000000,2,11,-1,-1,-1,50.0,0,-1
138,TPV,v2xlocate,1665479843877285,2022-10-11T09:17:23.877Z,,46.0668632,11.153001805,445.026,0.004,-1000000,96.491,-1000000,2,11,-1,-1,-1,50.0,0,-1
139,TPV,v2xlocate,1665479843977260,2022-10-11T09:17:23.977Z,,46.0668632,11.153001805,445.026,0.004,-1000000,96.521,-1000000,2,11,-1,-1,-1,50.0,0,-1
140,TPV,v2xlocate,1665479844077281,2022-10-11T09:17:24.077Z,,46.0668631,11.153001804,445.004,0.003,-1000000,96.406,-1000000,2,11,-1,-1,-1,50.0,0,-1
141,TPV,v2xlocate,1665479844177294,2022-10-11T09:17:24.177Z,,46.0668631,11.153001804,445.004,0.003,-1000000,96.436,-1000000,2,11,-1,-1,-1,50.0,0,-1
142,TPV,v2xlocate,1665479844277255,2022-10-11T09:17:24.277Z,,46.0668631,11.153001804,445.004,0.003,-1000000,96.466,-1000000,2,11,-1,-1,-1,50.0,0,-1
143,TPV,v2xlocate,1665479844377273,2022-10-11T09:17:24.377Z,,46.0668631,11.153001804,445.004,0.003,-1000000,96.49,-1000000,2,11,-1,-1,-1,50.0,0,-1
144,TPV,v2xlocate,1665479844477284,2022-10-11T09:17:24.477Z,,46.0668631,11.153001804,445.004,0.003,-1000000,96.52,-1000000,2,11,-1,-1,-1,50.0,0,-1
145,TPV,v2xlocate,1665479844577312,2022-10-11T09:17:24.577Z,,46.0668631,11.153001804,444.983,0.003,-1000000,96.411,-1000000,2,11,-1,-1,-1,50.0,0,-1
146,TPV,v2xlocate,1665479844677253,2022-10-11T09:17:24.677Z,,46.0668631,11.153001804,444.983,0.003,-1000000,96.44,-1000000,2,11,-1,-1,-1,50.0,0,-1
