rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1665479259625098233,,452,,1665479259,624756097,'',,,6.45,-2.06,2.44,,0.0,0.0,0.0,1.0
1665479259723295623,,453,,1665479259,723040103,'',,,6.44,-2.05,2.53,,0.0,0.0,0.0,1.0
1665479259823904221,,454,,1665479259,823618888,'',,,6.43,-2.05,2.25,,0.0,0.0,0.0,1.0
1665479259923645740,,455,,1665479259,922785997,'',,,6.44,-2.02,2.42,,0.0,0.0,0.0,1.0
1665479260023195365,,456,,1665479260,22851943,'',,,6.43,-2.01,2.48,,0.0,0.0,0.0,1.0
1665479260123657525,,457,,1665479260,123301029,'',,,6.43,-2.01,2.5,,0.0,0.0,0.0,1.0
1665479260224521493,,458,,1665479260,223898887,'',,,6.43,-1.99,2.56,,0.0,0.0,0.0,1.0
1665479260323187567,,459,,1665479260,322791099,'',,,6.42,-1.98,2.66,,0.0,0.0,0.0,1.0
1665479260417550274,,460,,1665479260,417179107,'',,,6.42,-1.97,2.35,,0.0,0.0,0.0,1.0
1665479260522604241,,461,,1665479260,522356986,'',,,6.42,-1.94,2.47,,0.0,0.0,0.0,1.0
1665479260624413972,,462,,1665479260,623733997,'',,,6.42,-1.94,2.25,,0.0,0.0,0.0,1.0
1665479260722992497,,463,,1665479260,722666025,'',,,6.41,-1.89,2.42,,0.0,0.0,0.0,1.0
1665479260824871518,,464,,1665479260,823438882,'',,,6.41,-1.86,2.12,,0.0,0.0,0.0,1.0
1665479260924094938,,465,,1665479260,923774957,'',,,6.4,-1.8,2.3,,0.0,0.0,0.0,1.0
1665479261024348035,,466,,1665479261,24070978,'',,,6.45,-1.84,2.47,,0.0,0.0,0.0,1.0
1665479261123763038,,467,,1665479261,122895956,'',,,6.45,-1.74,2.52,,0.0,0.0,0.0,1.0
1665479261225517576,,468,,1665479261,224191904,'',,,6.43,-1.64,2.61,,0.0,0.0,0.0,1.0
1665479261324198003,,469,,1665479261,323781967,'',,,6.41,-1.58,2.65,,0.0,0.0,0.0,1.0
1665479261424026243,,470,,1665479261,423655033,'',,,6.4,-1.49,2.73,,0.0,0.0,0.0,1.0
1665479261525809213,,471,,1665479261,523890018,'',,,6.39,-1.38,2.69,,0.0,0.0,0.0,1.0
1665479261622445896,,472,,1665479261,622093915,'',,,6.37,-1.3,2.67,,0.0,0.0,0.0,1.0
1665479261722712016,,473,,1665479261,722399950,'',,,6.36,-1.19,2.63,,0.0,0.0,0.0,1.0
1665479261822354446,,474,,1665479261,822022914,'',,,6.36,-1.09,2.57,,0.0,0.0,0.0,1.0
1665479261922526895,,475,,1665479261,921848058,'',,,6.36,-1.02,2.17,,0.0,0.0,0.0,1.0
1665479262023205539,,476,,1665479262,22903919,'',,,6.36,-0.95,1.94,,0.0,0.0,0.0,1.0
1665479262123502863,,477,,1665479262,122652053,'',,,6.35,-0.83,2.19,,0.0,0.0,0.0,1.0
1665479262222856670,,478,,1665479262,222486972,'',,,6.36,-0.73,1.9,,0.0,0.0,0.0,1.0
1665479262322480266,,479,,1665479262,322180986,'',,,6.33,-0.62,1.91,,0.0,0.0,0.0,1.0
1665479262423344923,,480,,1665479262,423006057,'',,,6.32,-0.46,2.15,,0.0,0.0,0.0,1.0
1665479262523027934,,481,,1665479262,522789001,'',,,6.34,-0.34,1.89,,0.0,0.0,0.0,1.0
1665479262622206845,,482,,1665479262,621882915,'',,,6.34,-0.17,1.92,,0.0,0.0,0.0,1.0
1665479262722999099,,483,,1665479262,722619056,'',,,6.34,-0.02,2.12,,0.0,0.0,0.0,1.0
1665479262822722435,,484,,1665479262,822350978,'',,,6.35,0.15,2.24,,0.0,0.0,0.0,1.0
1665479262923209723,,485,,1665479262,922317028,'',,,6.35,0.31,2.27,,0.0,0.0,0.0,1.0
1665479263023095777,,486,,1665479263,22095918,'',,,6.34,0.47,2.27,,0.0,0.0,0.0,1.0
1665479263122733966,,487,,1665479263,122092962,'',,,6.33,0.63,2.23,,0.0,0.0,0.0,1.0
