rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1665761019198565477,,1544,,1665761019,197868108,'',,,-1.43,12.05,1.02,,0.0,0.0,0.0,1.0
1665761019298382854,,1545,,1665761019,298074960,'',,,-1.41,12.0,1.08,,0.0,0.0,0.0,1.0
1665761019397875748,,1546,,1665761019,397661924,'',,,-1.44,11.92,1.07,,0.0,0.0,0.0,1.0
1665761019497910609,,1547,,1665761019,497708082,'',,,-1.4,11.88,0.92,,0.0,0.0,0.0,1.0
1665761019598973151,,1548,,1665761019,598422050,'',,,-1.47,11.8,0.84,,0.0,0.0,0.0,1.0
1665761019698164377,,1549,,1665761019,697926998,'',,,-1.41,11.76,0.81,,0.0,0.0,0.0,1.0
1665761019798500011,,1550,,1665761019,798156976,'',,,-1.34,11.74,0.88,,0.0,0.0,0.0,1.0
1665761019898707613,,1551,,1665761019,898231029,'',,,-1.43,11.62,0.81,,0.0,0.0,0.0,1.0
1665761019998853668,,1552,,1665761019,998245954,'',,,-1.38,11.55,0.74,,0.0,0.0,0.0,1.0
1665761020098982698,,1553,,1665761020,98412036,'',,,-1.33,11.51,0.68,,0.0,0.0,0.0,1.0
1665761020198308277,,1554,,1665761020,198000907,'',,,-1.41,11.38,0.66,,0.0,0.0,0.0,1.0
1665761020298898291,,1555,,1665761020,298554897,'',,,-1.34,11.34,0.73,,0.0,0.0,0.0,1.0
1665761020398929286,,1556,,1665761020,398591041,'',,,-1.29,11.27,0.66,,0.0,0.0,0.0,1.0
1665761020498048711,,1557,,1665761020,497766971,'',,,-1.29,11.14,0.64,,0.0,0.0,0.0,1.0
1665761020597817356,,1558,,1665761020,597520112,'',,,-1.31,10.98,0.69,,0.0,0.0,0.0,1.0
1665761020697795627,,1559,,1665761020,697470903,'',,,-1.28,10.91,0.7,,0.0,0.0,0.0,1.0
1665761020798052169,,1560,,1665761020,797784090,'',,,-1.27,10.8,0.8,,0.0,0.0,0.0,1.0
1665761020897744626,,1561,,1665761020,897430896,'',,,-1.27,10.65,0.85,,0.0,0.0,0.0,1.0
1665761020998220853,,1562,,1665761020,997739076,'',,,-1.27,10.56,1.1,,0.0,0.0,0.0,1.0
1665761021098058166,,1563,,1665761021,97767114,'',,,-1.28,10.42,0.99,,0.0,0.0,0.0,1.0
1665761021198287513,,1564,,1665761021,197844028,'',,,-1.3,10.29,0.97,,0.0,0.0,0.0,1.0
1665761021298510146,,1565,,1665761021,297822952,'',,,-1.32,10.15,0.95,,0.0,0.0,0.0,1.0
1665761021398383390,,1566,,1665761021,398000955,'',,,-1.31,10.03,1.0,,0.0,0.0,0.0,1.0
1665761021498156157,,1567,,1665761021,497886896,'',,,-1.31,9.91,1.1,,0.0,0.0,0.0,1.0
1665761021598006346,,1568,,1665761021,597448110,'',,,-1.31,9.79,1.21,,0.0,0.0,0.0,1.0
1665761021698617816,,1569,,1665761021,697879076,'',,,-1.31,9.68,1.11,,0.0,0.0,0.0,1.0
1665761021798654145,,1570,,1665761021,797888040,'',,,-1.32,9.53,1.09,,0.0,0.0,0.0,1.0
1665761021898114790,,1571,,1665761021,897804021,'',,,-1.37,9.39,1.08,,0.0,0.0,0.0,1.0
1665761021998001019,,1572,,1665761021,997637033,'',,,-1.4,9.24,1.09,,0.0,0.0,0.0,1.0
1665761022099225054,,1573,,1665761022,98750114,'',,,-1.38,9.13,1.05,,0.0,0.0,0.0,1.0
1665761022198415635,,1574,,1665761022,198049068,'',,,-1.37,9.01,1.1,,0.0,0.0,0.0,1.0
1665761022298914760,,1575,,1665761022,298501014,'',,,-1.34,8.9,0.96,,0.0,0.0,0.0,1.0
1665761022391714816,,1576,,1665761022,391407966,'',,,-1.46,8.74,1.13,,0.0,0.0,0.0,1.0
1665761022498344267,,1577,,1665761022,497875928,'',,,-1.39,8.63,1.03,,0.0,0.0,0.0,1.0
1665761022598677741,,1578,,1665761022,597801923,'',,,-1.38,8.49,1.04,,0.0,0.0,0.0,1.0
1665761022699130410,,1579,,1665761022,698267936,'',,,-1.44,8.32,0.94,,0.0,0.0,0.0,1.0
1665761022798673484,,1580,,1665761022,797650098,'',,,-1.42,8.2,1.07,,0.0,0.0,0.0,1.0
1665761022898021058,,1581,,1665761022,897650957,'',,,-1.49,8.02,1.05,,0.0,0.0,0.0,1.0
1665761022999123605,,1582,,1665761022,997981071,'',,,-1.45,7.91,0.99,,0.0,0.0,0.0,1.0
1665761023098271274,,1583,,1665761023,97906112,'',,,-1.47,7.77,0.88,,0.0,0.0,0.0,1.0
1665761023198417041,,1584,,1665761023,197863101,'',,,-1.52,7.62,0.98,,0.0,0.0,0.0,1.0
1665761023297964721,,1585,,1665761023,297683954,'',,,-1.58,7.46,0.87,,0.0,0.0,0.0,1.0
1665761023397910142,,1586,,1665761023,397582054,'',,,-1.63,7.32,0.83,,0.0,0.0,0.0,1.0
1665761023497998217,,1587,,1665761023,497689962,'',,,-1.7,7.19,0.83,,0.0,0.0,0.0,1.0
1665761023597890860,,1588,,1665761023,597563028,'',,,-1.76,7.05,0.77,,0.0,0.0,0.0,1.0
1665761023697691241,,1589,,1665761023,697376012,'',,,-1.88,6.89,0.81,,0.0,0.0,0.0,1.0
1665761023797774684,,1590,,1665761023,797363042,'',,,-1.99,6.78,0.87,,0.0,0.0,0.0,1.0
1665761023898615509,,1591,,1665761023,897699117,'',,,-2.08,6.65,0.89,,0.0,0.0,0.0,1.0
1665761023998160752,,1592,,1665761023,997823953,'',,,-2.2,6.49,0.82,,0.0,0.0,0.0,1.0
1665761024098170146,,1593,,1665761024,97795009,'',,,-2.24,6.38,0.79,,0.0,0.0,0.0,1.0
1665761024198900097,,1594,,1665761024,198359966,'',,,-2.3,6.27,0.81,,0.0,0.0,0.0,1.0
1665761024298850513,,1595,,1665761024,298491954,'',,,-2.4,6.15,0.82,,0.0,0.0,0.0,1.0
1665761024398681443,,1596,,1665761024,398322105,'',,,-2.53,6.03,0.79,,0.0,0.0,0.0,1.0
1665761024497928901,,1597,,1665761024,497673034,'',,,-2.66,5.92,1.07,,0.0,0.0,0.0,1.0
1665761024599073617,,1598,,1665761024,597810983,'',,,-2.72,5.87,1.16,,0.0,0.0,0.0,1.0
1665761024698136733,,1599,,1665761024,697814941,'',,,-2.82,5.79,1.11,,0.0,0.0,0.0,1.0
1665761024798270179,,1600,,1665761024,797832965,'',,,-2.91,5.71,1.04,,0.0,0.0,0.0,1.0
1665761024897965582,,1601,,1665761024,897682905,'',,,-3.01,5.63,0.95,,0.0,0.0,0.0,1.0
1665761024998563914,,1602,,1665761024,998251914,'',,,-3.12,5.54,0.9,,0.0,0.0,0.0,1.0
1665761025098495904,,1603,,1665761025,98110914,'',,,-3.23,5.5,0.98,,0.0,0.0,0.0,1.0
1665761025198260592,,1604,,1665761025,197849988,'',,,-3.34,5.45,0.98,,0.0,0.0,0.0,1.0
