rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1665761075793128814,,2110,,1665761075,792732954,'',,,-1.42,11.95,0.67,,0.0,0.0,0.0,1.0
1665761075899381601,,2111,,1665761075,899127960,'',,,-1.39,11.93,0.86,,0.0,0.0,0.0,1.0
1665761075999790520,,2112,,1665761075,999546051,'',,,-1.36,11.92,0.72,,0.0,0.0,0.0,1.0
1665761076099793162,,2113,,1665761076,99272966,'',,,-1.35,11.9,0.8,,0.0,0.0,0.0,1.0
1665761076199898078,,2114,,1665761076,199451923,'',,,-1.35,11.9,0.94,,0.0,0.0,0.0,1.0
1665761076299701251,,2115,,1665761076,299506902,'',,,-1.32,11.91,0.87,,0.0,0.0,0.0,1.0
1665761076399604489,,2116,,1665761076,399369001,'',,,-1.31,11.92,0.8,,0.0,0.0,0.0,1.0
1665761076499686370,,2117,,1665761076,499427080,'',,,-1.32,11.9,0.78,,0.0,0.0,0.0,1.0
1665761076599786607,,2118,,1665761076,599524974,'',,,-1.32,11.91,0.67,,0.0,0.0,0.0,1.0
1665761076699905957,,2119,,1665761076,699625015,'',,,-1.4,11.87,0.66,,0.0,0.0,0.0,1.0
1665761076799906554,,2120,,1665761076,799487113,'',,,-1.39,11.86,0.88,,0.0,0.0,0.0,1.0
1665761076899971359,,2121,,1665761076,899760007,'',,,-1.37,11.85,0.8,,0.0,0.0,0.0,1.0
1665761076999828321,,2122,,1665761076,999411106,'',,,-1.38,11.83,1.02,,0.0,0.0,0.0,1.0
1665761077099539947,,2123,,1665761077,99284887,'',,,-1.36,11.8,0.93,,0.0,0.0,0.0,1.0
1665761077200039616,,2124,,1665761077,199666976,'',,,-1.33,11.76,0.79,,0.0,0.0,0.0,1.0
1665761077299911014,,2125,,1665761077,299550056,'',,,-1.32,11.7,0.68,,0.0,0.0,0.0,1.0
1665761077400197974,,2126,,1665761077,399754047,'',,,-1.42,11.61,0.65,,0.0,0.0,0.0,1.0
1665761077493512101,,2127,,1665761077,492995977,'',,,-1.44,11.53,0.66,,0.0,0.0,0.0,1.0
1665761077599928792,,2128,,1665761077,599519968,'',,,-1.42,11.48,0.63,,0.0,0.0,0.0,1.0
1665761077693381483,,2129,,1665761077,692819118,'',,,-1.42,11.38,0.68,,0.0,0.0,0.0,1.0
1665761077793617913,,2130,,1665761077,792994976,'',,,-1.42,11.28,0.7,,0.0,0.0,0.0,1.0
1665761077899986480,,2131,,1665761077,899593114,'',,,-1.49,11.17,0.67,,0.0,0.0,0.0,1.0
1665761078000111527,,2132,,1665761077,999747037,'',,,-1.57,11.07,0.69,,0.0,0.0,0.0,1.0
1665761078093379832,,2133,,1665761078,93000888,'',,,-1.54,10.96,0.77,,0.0,0.0,0.0,1.0
1665761078200070077,,2134,,1665761078,199799060,'',,,-1.45,10.9,0.67,,0.0,0.0,0.0,1.0
1665761078300067188,,2135,,1665761078,299649000,'',,,-1.42,10.8,0.59,,0.0,0.0,0.0,1.0
1665761078400303671,,2136,,1665761078,399914979,'',,,-1.39,10.7,0.74,,0.0,0.0,0.0,1.0
1665761078500032193,,2137,,1665761078,499644994,'',,,-1.39,10.59,0.78,,0.0,0.0,0.0,1.0
1665761078600172871,,2138,,1665761078,599713087,'',,,-1.35,10.48,0.73,,0.0,0.0,0.0,1.0
1665761078700320027,,2139,,1665761078,699728965,'',,,-1.35,10.34,0.69,,0.0,0.0,0.0,1.0
1665761078801745194,,2140,,1665761078,799767971,'',,,-1.34,10.21,0.8,,0.0,0.0,0.0,1.0
1665761078893014509,,2141,,1665761078,892657995,'',,,-1.38,10.01,0.86,,0.0,0.0,0.0,1.0
1665761078993675096,,2142,,1665761078,992913961,'',,,-1.41,9.83,1.08,,0.0,0.0,0.0,1.0
1665761079100576936,,2143,,1665761079,100234985,'',,,-1.43,9.63,1.01,,0.0,0.0,0.0,1.0
1665761079199737226,,2144,,1665761079,199316024,'',,,-1.45,9.46,1.01,,0.0,0.0,0.0,1.0
1665761079299819644,,2145,,1665761079,299563884,'',,,-1.44,9.3,0.88,,0.0,0.0,0.0,1.0
1665761079399236312,,2146,,1665761079,398797988,'',,,-1.48,9.11,0.89,,0.0,0.0,0.0,1.0
1665761079499384170,,2147,,1665761079,499037981,'',,,-1.49,8.93,0.94,,0.0,0.0,0.0,1.0
1665761079599474650,,2148,,1665761079,599189996,'',,,-1.52,8.74,0.91,,0.0,0.0,0.0,1.0
1665761079699597988,,2149,,1665761079,699083089,'',,,-1.6,8.5,0.86,,0.0,0.0,0.0,1.0
1665761079799117383,,2150,,1665761079,798744916,'',,,-1.68,8.28,0.82,,0.0,0.0,0.0,1.0
1665761079899856774,,2151,,1665761079,899106025,'',,,-1.69,8.1,0.89,,0.0,0.0,0.0,1.0
1665761079998836770,,2152,,1665761079,998617887,'',,,-1.74,7.89,1.08,,0.0,0.0,0.0,1.0
1665761080099364107,,2153,,1665761080,99004030,'',,,-1.78,7.69,0.98,,0.0,0.0,0.0,1.0
1665761080199545401,,2154,,1665761080,199181079,'',,,-1.85,7.51,1.07,,0.0,0.0,0.0,1.0
1665761080299769757,,2155,,1665761080,299460887,'',,,-1.94,7.28,1.03,,0.0,0.0,0.0,1.0
1665761080399195944,,2156,,1665761080,398864984,'',,,-1.99,7.1,0.94,,0.0,0.0,0.0,1.0
1665761080499527034,,2157,,1665761080,499247074,'',,,-2.07,6.91,0.94,,0.0,0.0,0.0,1.0
1665761080600377505,,2158,,1665761080,599838018,'',,,-2.18,6.71,0.9,,0.0,0.0,0.0,1.0
1665761080699694832,,2159,,1665761080,699326992,'',,,-2.36,6.5,0.92,,0.0,0.0,0.0,1.0
1665761080799794107,,2160,,1665761080,799429893,'',,,-2.48,6.33,1.18,,0.0,0.0,0.0,1.0
1665761080900180419,,2161,,1665761080,899369955,'',,,-2.62,6.13,1.08,,0.0,0.0,0.0,1.0
1665761080999725320,,2162,,1665761080,999469041,'',,,-2.72,5.99,1.04,,0.0,0.0,0.0,1.0
1665761081100334369,,2163,,1665761081,99538087,'',,,-2.81,5.85,1.0,,0.0,0.0,0.0,1.0
1665761081199735663,,2164,,1665761081,199307918,'',,,-2.92,5.72,1.02,,0.0,0.0,0.0,1.0
1665761081300314102,,2165,,1665761081,299683094,'',,,-3.04,5.62,1.14,,0.0,0.0,0.0,1.0
1665761081400020050,,2166,,1665761081,399714946,'',,,-3.26,5.43,1.01,,0.0,0.0,0.0,1.0
1665761081499948076,,2167,,1665761081,499566078,'',,,-3.43,5.28,0.98,,0.0,0.0,0.0,1.0
1665761081599971564,,2168,,1665761081,599391937,'',,,-3.56,5.18,0.93,,0.0,0.0,0.0,1.0
1665761081699917481,,2169,,1665761081,699512004,'',,,-3.75,5.07,0.89,,0.0,0.0,0.0,1.0
1665761081799936367,,2170,,1665761081,799499988,'',,,-3.88,5.0,0.85,,0.0,0.0,0.0,1.0
1665761081899929601,,2171,,1665761081,899621009,'',,,-4.05,4.92,0.98,,0.0,0.0,0.0,1.0
1665761081999630123,,2172,,1665761081,999113082,'',,,-4.18,4.88,1.0,,0.0,0.0,0.0,1.0
1665761082099719712,,2173,,1665761082,99440097,'',,,-4.41,4.77,0.93,,0.0,0.0,0.0,1.0
1665761082200368261,,2174,,1665761082,199426889,'',,,-4.58,4.72,0.95,,0.0,0.0,0.0,1.0
1665761082300106535,,2175,,1665761082,299534082,'',,,-4.74,4.7,1.08,,0.0,0.0,0.0,1.0
1665761082400540385,,2176,,1665761082,399497985,'',,,-4.93,4.69,1.13,,0.0,0.0,0.0,1.0
1665761082500049046,,2177,,1665761082,499516010,'',,,-5.1,4.67,1.2,,0.0,0.0,0.0,1.0
1665761082599799469,,2178,,1665761082,599550962,'',,,-5.29,4.68,1.29,,0.0,0.0,0.0,1.0
1665761082699894022,,2179,,1665761082,699593067,'',,,-5.45,4.65,1.2,,0.0,0.0,0.0,1.0
1665761082793636649,,2180,,1665761082,793019056,'',,,-5.63,4.63,1.15,,0.0,0.0,0.0,1.0
1665761082900978680,,2181,,1665761082,899827003,'',,,-5.78,4.63,1.09,,0.0,0.0,0.0,1.0
1665761083000681745,,2182,,1665761082,999222993,'',,,-5.96,4.67,1.09,,0.0,0.0,0.0,1.0
1665761083099938681,,2183,,1665761083,99231004,'',,,-6.13,4.72,1.08,,0.0,0.0,0.0,1.0
1665761083199629549,,2184,,1665761083,199314117,'',,,-6.28,4.76,1.23,,0.0,0.0,0.0,1.0
1665761083299477537,,2185,,1665761083,299082994,'',,,-6.42,4.79,1.24,,0.0,0.0,0.0,1.0
1665761083399741286,,2186,,1665761083,399209976,'',,,-6.58,4.87,1.15,,0.0,0.0,0.0,1.0
1665761083499650859,,2187,,1665761083,499331951,'',,,-6.74,4.92,1.1,,0.0,0.0,0.0,1.0
1665761083599328339,,2188,,1665761083,598932981,'',,,-6.9,4.98,0.99,,0.0,0.0,0.0,1.0
1665761083700051050,,2189,,1665761083,699517011,'',,,-7.04,5.07,0.99,,0.0,0.0,0.0,1.0
1665761083799372569,,2190,,1665761083,799036026,'',,,-7.18,5.15,0.96,,0.0,0.0,0.0,1.0
1665761083899973095,,2191,,1665761083,899528980,'',,,-7.31,5.25,1.06,,0.0,0.0,0.0,1.0
1665761083999946257,,2192,,1665761083,999387979,'',,,-7.43,5.35,1.09,,0.0,0.0,0.0,1.0
1665761084099876291,,2193,,1665761084,99494934,'',,,-7.54,5.45,1.15,,0.0,0.0,0.0,1.0
1665761084199892628,,2194,,1665761084,199431896,'',,,-7.69,5.52,1.05,,0.0,0.0,0.0,1.0
1665761084300871210,,2195,,1665761084,299592971,'',,,-7.86,5.58,0.91,,0.0,0.0,0.0,1.0
1665761084399960951,,2196,,1665761084,399440050,'',,,-7.93,5.7,0.92,,0.0,0.0,0.0,1.0
1665761084499498905,,2197,,1665761084,499262094,'',,,-8.0,5.83,1.04,,0.0,0.0,0.0,1.0
1665761084600183872,,2198,,1665761084,599709987,'',,,-8.07,5.96,1.18,,0.0,0.0,0.0,1.0
1665761084700536525,,2199,,1665761084,699877977,'',,,-8.14,6.09,1.26,,0.0,0.0,0.0,1.0
1665761084800424303,,2200,,1665761084,799410104,'',,,-8.21,6.19,1.22,,0.0,0.0,0.0,1.0
1665761084900116922,,2201,,1665761084,899630069,'',,,-8.32,6.27,1.09,,0.0,0.0,0.0,1.0
1665761085000549590,,2202,,1665761085,88930,'',,,-8.38,6.4,1.19,,0.0,0.0,0.0,1.0
1665761085099829729,,2203,,1665761085,99531888,'',,,-8.45,6.51,1.17,,0.0,0.0,0.0,1.0
1665761085199943973,,2204,,1665761085,199321031,'',,,-8.52,6.65,1.1,,0.0,0.0,0.0,1.0
1665761085300504712,,2205,,1665761085,299779891,'',,,-8.58,6.8,1.11,,0.0,0.0,0.0,1.0
1665761085400896016,,2206,,1665761085,399585008,'',,,-8.64,6.93,1.25,,0.0,0.0,0.0,1.0
1665761085499955564,,2207,,1665761085,499547958,'',,,-8.68,7.08,1.33,,0.0,0.0,0.0,1.0
1665761085600322002,,2208,,1665761085,599715948,'',,,-8.73,7.23,1.43,,0.0,0.0,0.0,1.0
1665761085699935501,,2209,,1665761085,699522972,'',,,-8.78,7.38,1.41,,0.0,0.0,0.0,1.0
1665761085800315620,,2210,,1665761085,799931049,'',,,-8.8,7.52,1.28,,0.0,0.0,0.0,1.0
1665761085900372246,,2211,,1665761085,900068044,'',,,-8.84,7.68,1.11,,0.0,0.0,0.0,1.0
1665761086000949419,,2212,,1665761086,560045,'',,,-8.87,7.86,1.04,,0.0,0.0,0.0,1.0
1665761086094035642,,2213,,1665761086,93417882,'',,,-8.9,8.03,0.94,,0.0,0.0,0.0,1.0
1665761086201012742,,2214,,1665761086,200520038,'',,,-8.92,8.21,0.96,,0.0,0.0,0.0,1.0
1665761086300662570,,2215,,1665761086,300415039,'',,,-8.94,8.4,0.99,,0.0,0.0,0.0,1.0
1665761086400528558,,2216,,1665761086,400274038,'',,,-8.95,8.61,0.98,,0.0,0.0,0.0,1.0
1665761086500977195,,2217,,1665761086,500582933,'',,,-8.97,8.82,1.01,,0.0,0.0,0.0,1.0
1665761086601199312,,2218,,1665761086,600621938,'',,,-8.97,9.03,1.06,,0.0,0.0,0.0,1.0
1665761086700700988,,2219,,1665761086,700254917,'',,,-8.96,9.26,1.1,,0.0,0.0,0.0,1.0
