rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1665481139135288741,,2902,,1665481139,134485006,'',,,7.13,-2.5,2.08,,0.0,0.0,0.0,1.0
1665481139236543771,,2903,,1665481139,236228942,'',,,7.11,-2.32,2.27,,0.0,0.0,0.0,1.0
1665481139335682834,,2904,,1665481139,335397005,'',,,7.11,-2.12,2.39,,0.0,0.0,0.0,1.0
1665481139435371717,,2905,,1665481139,434703111,'',,,7.1,-1.94,2.45,,0.0,0.0,0.0,1.0
1665481139536794690,,2906,,1665481139,535579919,'',,,7.11,-1.82,2.59,,0.0,0.0,0.0,1.0
1665481139635533290,,2907,,1665481139,635277032,'',,,7.08,-1.62,2.53,,0.0,0.0,0.0,1.0
1665481139735826566,,2908,,1665481139,735034942,'',,,7.06,-1.43,2.64,,0.0,0.0,0.0,1.0
1665481139834743848,,2909,,1665481139,834155082,'',,,7.03,-1.24,2.6,,0.0,0.0,0.0,1.0
1665481139935329930,,2910,,1665481139,934700965,'',,,6.99,-1.06,2.22,,0.0,0.0,0.0,1.0
1665481140036871838,,2911,,1665481140,36459922,'',,,6.97,-0.86,2.36,,0.0,0.0,0.0,1.0
1665481140136091625,,2912,,1665481140,135772943,'',,,6.94,-0.64,2.49,,0.0,0.0,0.0,1.0
1665481140236394629,,2913,,1665481140,236006021,'',,,6.91,-0.44,2.28,,0.0,0.0,0.0,1.0
1665481140337205532,,2914,,1665481140,336285114,'',,,6.88,-0.26,1.96,,0.0,0.0,0.0,1.0
1665481140436048514,,2915,,1665481140,435774087,'',,,6.84,-0.06,1.86,,0.0,0.0,0.0,1.0
1665481140536060592,,2916,,1665481140,535742044,'',,,6.79,0.15,1.98,,0.0,0.0,0.0,1.0
1665481140635917596,,2917,,1665481140,635613918,'',,,6.73,0.37,1.7,,0.0,0.0,0.0,1.0
1665481140735132959,,2918,,1665481140,734823942,'',,,6.68,0.59,1.68,,0.0,0.0,0.0,1.0
1665481140837209218,,2919,,1665481140,836383104,'',,,6.65,0.78,1.74,,0.0,0.0,0.0,1.0
1665481140937178760,,2920,,1665481140,936876058,'',,,6.61,0.99,1.75,,0.0,0.0,0.0,1.0
1665481141036950672,,2921,,1665481141,36031007,'',,,6.55,1.25,2.05,,0.0,0.0,0.0,1.0
1665481141137719732,,2922,,1665481141,136874914,'',,,6.51,1.47,2.01,,0.0,0.0,0.0,1.0
1665481141237451755,,2923,,1665481141,236649036,'',,,6.41,1.7,2.07,,0.0,0.0,0.0,1.0
1665481141336444145,,2924,,1665481141,335957050,'',,,6.35,1.94,1.74,,0.0,0.0,0.0,1.0
1665481141436485658,,2925,,1665481141,436158895,'',,,6.28,2.21,1.96,,0.0,0.0,0.0,1.0
1665481141535869956,,2926,,1665481141,535660982,'',,,6.22,2.44,1.67,,0.0,0.0,0.0,1.0
1665481141635876694,,2927,,1665481141,635602951,'',,,6.17,2.67,1.44,,0.0,0.0,0.0,1.0
1665481141736645156,,2928,,1665481141,736407041,'',,,6.14,2.89,1.43,,0.0,0.0,0.0,1.0
1665481141836255121,,2929,,1665481141,835601091,'',,,6.09,3.13,1.26,,0.0,0.0,0.0,1.0
1665481141936617692,,2930,,1665481141,935832977,'',,,6.06,3.38,1.18,,0.0,0.0,0.0,1.0
1665481142036231020,,2931,,1665481142,35970926,'',,,6.02,3.63,1.58,,0.0,0.0,0.0,1.0
1665481142137156065,,2932,,1665481142,136763095,'',,,5.98,3.88,1.54,,0.0,0.0,0.0,1.0
1665481142236020561,,2933,,1665481142,235774993,'',,,5.93,4.11,1.65,,0.0,0.0,0.0,1.0
1665481142335963576,,2934,,1665481142,335800886,'',,,5.94,4.34,1.57,,0.0,0.0,0.0,1.0
1665481142437483916,,2935,,1665481142,436924934,'',,,5.92,4.58,1.54,,0.0,0.0,0.0,1.0
1665481142537068529,,2936,,1665481142,535975933,'',,,5.93,4.82,1.54,,0.0,0.0,0.0,1.0
1665481142637044174,,2937,,1665481142,636688947,'',,,5.9,5.08,1.53,,0.0,0.0,0.0,1.0
1665481142736985787,,2938,,1665481142,736597061,'',,,5.89,5.33,1.29,,0.0,0.0,0.0,1.0
1665481142838311546,,2939,,1665481142,837934017,'',,,5.87,5.58,1.16,,0.0,0.0,0.0,1.0
1665481142937512437,,2940,,1665481142,937125921,'',,,5.87,5.84,1.01,,0.0,0.0,0.0,1.0
1665481143037499129,,2941,,1665481143,36700963,'',,,5.88,6.1,1.35,,0.0,0.0,0.0,1.0
1665481143137684873,,2942,,1665481143,136461973,'',,,5.9,6.36,1.17,,0.0,0.0,0.0,1.0
1665481143237552988,,2943,,1665481143,236529111,'',,,5.92,6.62,1.22,,0.0,0.0,0.0,1.0
1665481143337396091,,2944,,1665481143,337022066,'',,,6.02,6.85,1.18,,0.0,0.0,0.0,1.0
1665481143436680090,,2945,,1665481143,436295032,'',,,6.06,7.12,1.42,,0.0,0.0,0.0,1.0
1665481143537392871,,2946,,1665481143,537096977,'',,,6.14,7.36,1.3,,0.0,0.0,0.0,1.0
1665481143637631415,,2947,,1665481143,637191057,'',,,6.22,7.61,1.22,,0.0,0.0,0.0,1.0
1665481143737814334,,2948,,1665481143,737415075,'',,,6.3,7.87,1.13,,0.0,0.0,0.0,1.0
1665481143838964537,,2949,,1665481143,838485002,'',,,6.37,8.12,1.05,,0.0,0.0,0.0,1.0
1665481143936573554,,2950,,1665481143,936311006,'',,,6.41,8.41,1.21,,0.0,0.0,0.0,1.0
1665481144037826949,,2951,,1665481144,37266016,'',,,6.45,8.69,1.47,,0.0,0.0,0.0,1.0
1665481144138416779,,2952,,1665481144,138081073,'',,,6.51,8.95,1.54,,0.0,0.0,0.0,1.0
