rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1665481450171382277,,4162,,1665481450,171022891,'',,,6.75,-2.53,2.29,,0.0,0.0,0.0,1.0
1665481450273426011,,4163,,1665481450,273189067,'',,,6.8,-2.58,2.41,,0.0,0.0,0.0,1.0
1665481450372518507,,4164,,1665481450,371640920,'',,,6.79,-2.44,2.52,,0.0,0.0,0.0,1.0
1665481450472700587,,4165,,1665481450,472440958,'',,,6.82,-2.39,2.63,,0.0,0.0,0.0,1.0
1665481450573331209,,4166,,1665481450,572943925,'',,,6.82,-2.32,2.67,,0.0,0.0,0.0,1.0
1665481450672173495,,4167,,1665481450,671657085,'',,,6.78,-2.15,2.74,,0.0,0.0,0.0,1.0
1665481450771614198,,4168,,1665481450,771368026,'',,,6.75,-2.01,2.77,,0.0,0.0,0.0,1.0
1665481450872616624,,4169,,1665481450,872292995,'',,,6.73,-1.87,2.8,,0.0,0.0,0.0,1.0
1665481450972534149,,4170,,1665481450,972362041,'',,,6.76,-1.82,2.85,,0.0,0.0,0.0,1.0
1665481451075132034,,4171,,1665481451,73560953,'',,,6.8,-1.79,2.78,,0.0,0.0,0.0,1.0
1665481451172487506,,4172,,1665481451,172197103,'',,,6.77,-1.67,2.74,,0.0,0.0,0.0,1.0
1665481451272125354,,4173,,1665481451,271128892,'',,,6.73,-1.54,2.42,,0.0,0.0,0.0,1.0
1665481451372782934,,4174,,1665481451,372427940,'',,,6.67,-1.42,2.09,,0.0,0.0,0.0,1.0
1665481451473296527,,4175,,1665481451,472954988,'',,,6.63,-1.27,1.93,,0.0,0.0,0.0,1.0
1665481451574499644,,4176,,1665481451,572438001,'',,,6.6,-1.13,1.91,,0.0,0.0,0.0,1.0
1665481451672095534,,4177,,1665481451,671190023,'',,,6.57,-0.98,1.88,,0.0,0.0,0.0,1.0
1665481451772428526,,4178,,1665481451,772166967,'',,,6.54,-0.85,1.75,,0.0,0.0,0.0,1.0
1665481451873420639,,4179,,1665481451,872453927,'',,,6.52,-0.69,2.01,,0.0,0.0,0.0,1.0
1665481451973392438,,4180,,1665481451,972486019,'',,,6.49,-0.56,2.25,,0.0,0.0,0.0,1.0
1665481452075048420,,4181,,1665481452,73682069,'',,,6.43,-0.44,2.2,,0.0,0.0,0.0,1.0
1665481452172676097,,4182,,1665481452,172287940,'',,,6.4,-0.29,2.35,,0.0,0.0,0.0,1.0
1665481452273044195,,4183,,1665481452,272413015,'',,,6.36,-0.15,2.19,,0.0,0.0,0.0,1.0
1665481452372744147,,4184,,1665481452,371871948,'',,,6.31,0.01,2.06,,0.0,0.0,0.0,1.0
1665481452474469824,,4185,,1665481452,473751068,'',,,6.26,0.15,1.81,,0.0,0.0,0.0,1.0
1665481452572652164,,4186,,1665481452,572463989,'',,,6.23,0.33,1.82,,0.0,0.0,0.0,1.0
1665481452674486706,,4187,,1665481452,673922061,'',,,6.15,0.47,1.82,,0.0,0.0,0.0,1.0
1665481452771746724,,4188,,1665481452,771436929,'',,,6.11,0.65,1.93,,0.0,0.0,0.0,1.0
1665481452872650118,,4189,,1665481452,872231006,'',,,6.06,0.82,1.67,,0.0,0.0,0.0,1.0
1665481452973140339,,4190,,1665481452,972835063,'',,,6.02,0.99,1.47,,0.0,0.0,0.0,1.0
1665481453074692283,,4191,,1665481453,73024034,'',,,5.98,1.19,1.85,,0.0,0.0,0.0,1.0
1665481453172041727,,4192,,1665481453,171735048,'',,,5.95,1.36,1.78,,0.0,0.0,0.0,1.0
1665481453273221744,,4193,,1665481453,272402048,'',,,5.9,1.52,1.57,,0.0,0.0,0.0,1.0
1665481453372950109,,4194,,1665481453,372237920,'',,,5.86,1.72,1.91,,0.0,0.0,0.0,1.0
1665481453473335436,,4195,,1665481453,472980976,'',,,5.81,1.89,1.98,,0.0,0.0,0.0,1.0
1665481453573345032,,4196,,1665481453,572434902,'',,,5.77,2.05,1.68,,0.0,0.0,0.0,1.0
1665481453672438460,,4197,,1665481453,672117948,'',,,5.75,2.25,1.78,,0.0,0.0,0.0,1.0
1665481453772383850,,4198,,1665481453,772068977,'',,,5.71,2.45,1.57,,0.0,0.0,0.0,1.0
1665481453874389660,,4199,,1665481453,874063968,'',,,5.68,2.63,1.48,,0.0,0.0,0.0,1.0
1665481453973444842,,4200,,1665481453,973102092,'',,,5.68,2.81,1.58,,0.0,0.0,0.0,1.0
1665481454072163679,,4201,,1665481454,71954965,'',,,5.63,2.99,1.74,,0.0,0.0,0.0,1.0
1665481454173618553,,4202,,1665481454,173321008,'',,,5.64,3.17,1.63,,0.0,0.0,0.0,1.0
1665481454272419014,,4203,,1665481454,272197961,'',,,5.59,3.35,1.75,,0.0,0.0,0.0,1.0
