rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1665480108146554513,,3431,,1665480108,146286010,'',,,7.29,-2.89,2.15,,0.0,0.0,0.0,1.0
1665480108247214209,,3432,,1665480108,246843099,'',,,7.27,-2.89,1.93,,0.0,0.0,0.0,1.0
1665480108347483965,,3433,,1665480108,347059965,'',,,7.26,-2.88,2.11,,0.0,0.0,0.0,1.0
1665480108449981013,,3434,,1665480108,448468923,'',,,7.25,-2.86,2.08,,0.0,0.0,0.0,1.0
1665480108547679899,,3435,,1665480108,546870946,'',,,7.25,-2.83,2.03,,0.0,0.0,0.0,1.0
1665480108646878825,,3436,,1665480108,646610021,'',,,7.24,-2.77,2.07,,0.0,0.0,0.0,1.0
1665480108748110273,,3437,,1665480108,747617006,'',,,7.23,-2.74,1.9,,0.0,0.0,0.0,1.0
1665480108848043216,,3438,,1665480108,847397089,'',,,7.23,-2.64,2.14,,0.0,0.0,0.0,1.0
1665480108948034054,,3439,,1665480108,947402000,'',,,7.23,-2.57,1.89,,0.0,0.0,0.0,1.0
1665480109048526651,,3440,,1665480109,47550916,'',,,7.23,-2.5,2.08,,0.0,0.0,0.0,1.0
1665480109148500202,,3441,,1665480109,147690057,'',,,7.23,-2.42,2.19,,0.0,0.0,0.0,1.0
1665480109247862751,,3442,,1665480109,247509002,'',,,7.24,-2.35,2.4,,0.0,0.0,0.0,1.0
1665480109349144997,,3443,,1665480109,347954988,'',,,7.23,-2.22,2.18,,0.0,0.0,0.0,1.0
1665480109446920875,,3444,,1665480109,446533918,'',,,7.21,-2.07,2.17,,0.0,0.0,0.0,1.0
1665480109547070354,,3445,,1665480109,546392917,'',,,7.21,-1.92,1.96,,0.0,0.0,0.0,1.0
1665480109647779268,,3446,,1665480109,647219896,'',,,7.22,-1.79,1.85,,0.0,0.0,0.0,1.0
1665480109749338792,,3447,,1665480109,748225927,'',,,7.23,-1.68,2.02,,0.0,0.0,0.0,1.0
1665480109847776879,,3448,,1665480109,847544908,'',,,7.24,-1.55,2.14,,0.0,0.0,0.0,1.0
1665480109948079167,,3449,,1665480109,947736024,'',,,7.24,-1.4,2.05,,0.0,0.0,0.0,1.0
1665480110049348037,,3450,,1665480110,48825979,'',,,7.24,-1.26,1.91,,0.0,0.0,0.0,1.0
1665480110149501946,,3451,,1665480110,148593902,'',,,7.24,-1.11,2.05,,0.0,0.0,0.0,1.0
1665480110248806946,,3452,,1665480110,248543024,'',,,7.27,-0.97,2.19,,0.0,0.0,0.0,1.0
1665480110342812708,,3453,,1665480110,341944932,'',,,7.36,-0.75,1.74,,0.0,0.0,0.0,1.0
1665480110442858058,,3454,,1665480110,442504882,'',,,7.4,-0.55,1.47,,0.0,0.0,0.0,1.0
1665480110548553429,,3455,,1665480110,548147916,'',,,7.37,-0.37,1.4,,0.0,0.0,0.0,1.0
1665480110649368967,,3456,,1665480110,648921012,'',,,7.34,-0.17,1.68,,0.0,0.0,0.0,1.0
1665480110743844241,,3457,,1665480110,743474960,'',,,7.37,0.01,1.37,,0.0,0.0,0.0,1.0
1665480110848917519,,3458,,1665480110,848629951,'',,,7.35,0.23,1.38,,0.0,0.0,0.0,1.0
1665480110949356331,,3459,,1665480110,948913097,'',,,7.36,0.45,1.4,,0.0,0.0,0.0,1.0
1665480111042823583,,3460,,1665480111,42587041,'',,,7.44,0.67,1.13,,0.0,0.0,0.0,1.0
1665480111142346677,,3461,,1665480111,142195940,'',,,7.4,0.97,1.41,,0.0,0.0,0.0,1.0
1665480111243291428,,3462,,1665480111,243021965,'',,,7.48,1.21,1.17,,0.0,0.0,0.0,1.0
1665480111343090259,,3463,,1665480111,342820882,'',,,7.53,1.46,0.98,,0.0,0.0,0.0,1.0
1665480111450570473,,3464,,1665480111,450321912,'',,,7.52,1.7,1.26,,0.0,0.0,0.0,1.0
1665480111550685573,,3465,,1665480111,550190925,'',,,7.45,1.95,1.55,,0.0,0.0,0.0,1.0
1665480111649993180,,3466,,1665480111,649256944,'',,,7.44,2.23,1.86,,0.0,0.0,0.0,1.0
1665480111749324230,,3467,,1665480111,748877048,'',,,7.42,2.49,1.91,,0.0,0.0,0.0,1.0
1665480111850573573,,3468,,1665480111,849706888,'',,,7.36,2.74,2.05,,0.0,0.0,0.0,1.0
1665480111950026210,,3469,,1665480111,949289083,'',,,7.36,3.0,1.75,,0.0,0.0,0.0,1.0
1665480112050922711,,3470,,1665480112,49961090,'',,,7.37,3.29,1.53,,0.0,0.0,0.0,1.0
1665480112144357706,,3471,,1665480112,143624067,'',,,7.42,3.57,1.35,,0.0,0.0,0.0,1.0
1665480112249697767,,3472,,1665480112,249469995,'',,,7.36,3.86,1.66,,0.0,0.0,0.0,1.0
1665480112350639309,,3473,,1665480112,349931001,'',,,7.36,4.17,1.87,,0.0,0.0,0.0,1.0
1665480112452183096,,3474,,1665480112,450797080,'',,,7.36,4.48,1.7,,0.0,0.0,0.0,1.0
1665480112544805917,,3475,,1665480112,543979883,'',,,7.45,4.78,1.31,,0.0,0.0,0.0,1.0
