rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1665476229827599671,,630,,1665476229,826956987,'',,,6.8,-2.72,1.7,,0.0,0.0,0.0,1.0
1665476229918475837,,631,,1665476229,918107032,'',,,6.8,-2.61,1.77,,0.0,0.0,0.0,1.0
1665476230025291069,,632,,1665476230,24812936,'',,,6.8,-2.51,1.77,,0.0,0.0,0.0,1.0
1665476230125305892,,633,,1665476230,124792098,'',,,6.77,-2.38,1.66,,0.0,0.0,0.0,1.0
1665476230223811744,,634,,1665476230,223431110,'',,,6.74,-2.26,1.52,,0.0,0.0,0.0,1.0
1665476230324671064,,635,,1665476230,324172973,'',,,6.72,-2.17,1.42,,0.0,0.0,0.0,1.0
1665476230426111443,,636,,1665476230,425632953,'',,,6.71,-2.03,1.42,,0.0,0.0,0.0,1.0
1665476230525447064,,637,,1665476230,524986028,'',,,6.69,-1.91,1.52,,0.0,0.0,0.0,1.0
1665476230624940723,,638,,1665476230,624408960,'',,,6.69,-1.77,1.47,,0.0,0.0,0.0,1.0
1665476230724405837,,639,,1665476230,724051952,'',,,6.65,-1.6,1.81,,0.0,0.0,0.0,1.0
1665476230818538647,,640,,1665476230,818023920,'',,,6.63,-1.48,1.64,,0.0,0.0,0.0,1.0
1665476230918892031,,641,,1665476230,918056964,'',,,6.63,-1.31,1.72,,0.0,0.0,0.0,1.0
1665476231025834299,,642,,1665476231,25362014,'',,,6.59,-1.21,1.73,,0.0,0.0,0.0,1.0
1665476231127101659,,643,,1665476231,126632928,'',,,6.62,-1.02,2.03,,0.0,0.0,0.0,1.0
1665476231226666977,,644,,1665476231,226005077,'',,,6.63,-0.9,1.78,,0.0,0.0,0.0,1.0
1665476231325715338,,645,,1665476231,325347900,'',,,6.62,-0.69,2.03,,0.0,0.0,0.0,1.0
1665476231418274182,,646,,1665476231,417879104,'',,,6.61,-0.52,1.87,,0.0,0.0,0.0,1.0
1665476231525955378,,647,,1665476231,525510072,'',,,6.6,-0.34,1.8,,0.0,0.0,0.0,1.0
1665476231625482560,,648,,1665476231,624933004,'',,,6.58,-0.12,1.96,,0.0,0.0,0.0,1.0
1665476231718707539,,649,,1665476231,718274116,'',,,6.56,0.06,1.82,,0.0,0.0,0.0,1.0
1665476231825432306,,650,,1665476231,825051069,'',,,6.54,0.3,1.96,,0.0,0.0,0.0,1.0
1665476231925476843,,651,,1665476231,924953937,'',,,6.52,0.5,1.87,,0.0,0.0,0.0,1.0
1665476232025735656,,652,,1665476232,25233030,'',,,6.48,0.74,1.93,,0.0,0.0,0.0,1.0
1665476232126215308,,653,,1665476232,125531911,'',,,6.46,0.97,1.88,,0.0,0.0,0.0,1.0
1665476232225580134,,654,,1665476232,225157022,'',,,6.44,1.2,1.83,,0.0,0.0,0.0,1.0
1665476232325756966,,655,,1665476232,325321912,'',,,6.41,1.47,1.82,,0.0,0.0,0.0,1.0
1665476232426422278,,656,,1665476232,425890922,'',,,6.39,1.71,1.59,,0.0,0.0,0.0,1.0
1665476232526190040,,657,,1665476232,525697946,'',,,6.36,1.98,1.43,,0.0,0.0,0.0,1.0
1665476232626377297,,658,,1665476232,625893115,'',,,6.37,2.23,1.45,,0.0,0.0,0.0,1.0
1665476232726011337,,659,,1665476232,725661039,'',,,6.33,2.51,1.32,,0.0,0.0,0.0,1.0
1665476232826498721,,660,,1665476232,826009988,'',,,6.26,2.78,1.58,,0.0,0.0,0.0,1.0
