rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1665477722309628544,,92,,1665477722,309475898,'',,,6.71,-2.72,1.94,,0.0,0.0,0.0,1.0
1665477722411143260,,93,,1665477722,410789012,'',,,6.67,-2.71,1.9,,0.0,0.0,0.0,1.0
1665477722511064461,,94,,1665477722,510823011,'',,,6.68,-2.6,1.83,,0.0,0.0,0.0,1.0
1665477722611200324,,95,,1665477722,610650062,'',,,6.63,-2.58,1.87,,0.0,0.0,0.0,1.0
1665477722709235774,,96,,1665477722,708898067,'',,,6.63,-2.41,1.73,,0.0,0.0,0.0,1.0
1665477722810205015,,97,,1665477722,809962034,'',,,6.63,-2.26,1.57,,0.0,0.0,0.0,1.0
1665477722911485389,,98,,1665477722,911099910,'',,,6.64,-2.11,1.52,,0.0,0.0,0.0,1.0
1665477723009850940,,99,,1665477723,9546995,'',,,6.65,-1.97,1.61,,0.0,0.0,0.0,1.0
1665477723109766342,,100,,1665477723,109517097,'',,,6.61,-1.92,1.58,,0.0,0.0,0.0,1.0
1665477723208952916,,101,,1665477723,208777904,'',,,6.61,-1.77,1.56,,0.0,0.0,0.0,1.0
1665477723309162283,,102,,1665477723,308923006,'',,,6.6,-1.6,1.72,,0.0,0.0,0.0,1.0
1665477723409766960,,103,,1665477723,409468889,'',,,6.58,-1.47,1.72,,0.0,0.0,0.0,1.0
1665477723509981774,,104,,1665477723,509634017,'',,,6.56,-1.33,1.74,,0.0,0.0,0.0,1.0
1665477723609602857,,105,,1665477723,609386920,'',,,6.56,-1.17,1.57,,0.0,0.0,0.0,1.0
1665477723709825172,,106,,1665477723,709594964,'',,,6.54,-0.99,1.51,,0.0,0.0,0.0,1.0
1665477723810319073,,107,,1665477723,810110092,'',,,6.54,-0.84,1.38,,0.0,0.0,0.0,1.0
1665477723909968939,,108,,1665477723,909744977,'',,,6.54,-0.65,1.77,,0.0,0.0,0.0,1.0
1665477724010242583,,109,,1665477724,9984016,'',,,6.54,-0.5,1.64,,0.0,0.0,0.0,1.0
1665477724110661093,,110,,1665477724,110517978,'',,,6.54,-0.3,1.59,,0.0,0.0,0.0,1.0
1665477724210491981,,111,,1665477724,210218906,'',,,6.53,-0.11,1.54,,0.0,0.0,0.0,1.0
1665477724310271053,,112,,1665477724,310040950,'',,,6.52,0.11,1.75,,0.0,0.0,0.0,1.0
1665477724411195792,,113,,1665477724,410623073,'',,,6.52,0.32,1.87,,0.0,0.0,0.0,1.0
1665477724510524253,,114,,1665477724,510297060,'',,,6.51,0.55,2.14,,0.0,0.0,0.0,1.0
1665477724610729664,,115,,1665477724,610095024,'',,,6.5,0.76,2.22,,0.0,0.0,0.0,1.0
1665477724710635006,,116,,1665477724,710351943,'',,,6.47,0.99,2.41,,0.0,0.0,0.0,1.0
1665477724810161202,,117,,1665477724,809995889,'',,,6.46,1.22,2.13,,0.0,0.0,0.0,1.0
1665477724910321624,,118,,1665477724,910118103,'',,,6.46,1.48,2.34,,0.0,0.0,0.0,1.0
1665477725011479518,,119,,1665477725,10978937,'',,,6.43,1.74,2.46,,0.0,0.0,0.0,1.0
1665477725110860976,,120,,1665477725,110527992,'',,,6.41,2.0,2.55,,0.0,0.0,0.0,1.0
1665477725210886629,,121,,1665477725,210378885,'',,,6.39,2.21,2.11,,0.0,0.0,0.0,1.0
1665477725310609362,,122,,1665477725,310405015,'',,,6.36,2.45,1.79,,0.0,0.0,0.0,1.0
1665477725410581616,,123,,1665477725,410310029,'',,,6.34,2.73,2.05,,0.0,0.0,0.0,1.0
1665477725510494039,,124,,1665477725,510329008,'',,,6.32,3.0,2.24,,0.0,0.0,0.0,1.0
1665477725612121439,,125,,1665477725,611717939,'',,,6.29,3.28,2.38,,0.0,0.0,0.0,1.0
1665477725710926554,,126,,1665477725,710689067,'',,,6.21,3.52,2.29,,0.0,0.0,0.0,1.0
1665477725811226661,,127,,1665477725,810988903,'',,,6.19,3.81,2.39,,0.0,0.0,0.0,1.0
1665477725910460172,,128,,1665477725,910252094,'',,,6.17,4.11,2.43,,0.0,0.0,0.0,1.0
1665477726011529159,,129,,1665477726,11245965,'',,,6.13,4.42,2.35,,0.0,0.0,0.0,1.0
1665477726111163387,,130,,1665477726,110904932,'',,,6.12,4.68,2.11,,0.0,0.0,0.0,1.0
1665477726210975625,,131,,1665477726,210773944,'',,,6.06,4.97,2.1,,0.0,0.0,0.0,1.0
1665477726311387597,,132,,1665477726,311146020,'',,,6.01,5.26,2.08,,0.0,0.0,0.0,1.0
1665477726411965195,,133,,1665477726,411811113,'',,,6.01,5.55,1.82,,0.0,0.0,0.0,1.0
1665477726511021825,,134,,1665477726,510725975,'',,,5.99,5.87,1.63,,0.0,0.0,0.0,1.0
1665477726611510066,,135,,1665477726,611166000,'',,,5.97,6.17,1.48,,0.0,0.0,0.0,1.0
1665477726803979944,,136,,1665477726,803668975,'',,,5.94,6.57,1.29,,0.0,0.0,0.0,1.0
1665477727004126332,,137,,1665477727,3985881,'',,,5.91,7.02,1.1,,0.0,0.0,0.0,1.0
1665477727112487563,,138,,1665477727,112159013,'',,,5.9,7.43,0.91,,0.0,0.0,0.0,1.0
1665477727204615489,,139,,1665477727,204004049,'',,,5.89,7.84,0.82,,0.0,0.0,0.0,1.0
1665477727303702076,,140,,1665477727,303422927,'',,,5.9,8.21,0.63,,0.0,0.0,0.0,1.0
1665477727412438256,,141,,1665477727,412085056,'',,,5.93,8.6,0.58,,0.0,0.0,0.0,1.0
1665477727511307372,,142,,1665477727,511111021,'',,,5.95,8.97,0.6,,0.0,0.0,0.0,1.0
1665477727611637495,,143,,1665477727,611416101,'',,,6.0,9.35,0.66,,0.0,0.0,0.0,1.0
1665477727711402597,,144,,1665477727,711086034,'',,,6.04,9.75,1.06,,0.0,0.0,0.0,1.0
1665477727812827381,,145,,1665477727,812532901,'',,,6.1,10.15,1.32,,0.0,0.0,0.0,1.0
1665477727911407478,,146,,1665477727,911163091,'',,,6.14,10.51,1.52,,0.0,0.0,0.0,1.0
1665477728013323618,,147,,1665477728,12834072,'',,,6.23,10.87,1.61,,0.0,0.0,0.0,1.0
1665477728111504045,,148,,1665477728,111269950,'',,,6.31,11.22,1.61,,0.0,0.0,0.0,1.0
1665477728211030137,,149,,1665477728,210829973,'',,,6.4,11.57,1.66,,0.0,0.0,0.0,1.0
1665477728310929645,,150,,1665477728,310724973,'',,,6.48,11.9,1.77,,0.0,0.0,0.0,1.0
1665477728412420153,,151,,1665477728,412113904,'',,,6.63,12.27,1.79,,0.0,0.0,0.0,1.0
1665477728512321292,,152,,1665477728,512110948,'',,,6.71,12.56,1.94,,0.0,0.0,0.0,1.0
1665477728611433605,,153,,1665477728,611119985,'',,,6.83,12.85,1.92,,0.0,0.0,0.0,1.0
1665477728711587318,,154,,1665477728,711134910,'',,,6.96,13.18,1.92,,0.0,0.0,0.0,1.0
1665477728812344217,,155,,1665477728,811918973,'',,,7.08,13.52,1.76,,0.0,0.0,0.0,1.0
1665477728911352153,,156,,1665477728,910989046,'',,,7.31,13.85,1.71,,0.0,0.0,0.0,1.0
1665477729011342692,,157,,1665477729,11080026,'',,,7.5,14.14,1.6,,0.0,0.0,0.0,1.0
1665477729110955131,,158,,1665477729,110763072,'',,,7.72,14.43,1.42,,0.0,0.0,0.0,1.0
1665477729212542325,,159,,1665477729,212162971,'',,,7.91,14.66,1.35,,0.0,0.0,0.0,1.0
1665477729312689341,,160,,1665477729,312357902,'',,,8.17,14.96,1.14,,0.0,0.0,0.0,1.0
1665477729417881760,,161,,1665477729,417630910,'',,,8.43,15.22,1.03,,0.0,0.0,0.0,1.0
