rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1665479592229298744,,1921,,1665479592,228975057,'',,,6.62,-1.91,2.84,,0.0,0.0,0.0,1.0
1665479592330093542,,1922,,1665479592,329874992,'',,,6.61,-1.87,2.82,,0.0,0.0,0.0,1.0
1665479592430871839,,1923,,1665479592,429755926,'',,,6.61,-1.8,2.81,,0.0,0.0,0.0,1.0
1665479592529530986,,1924,,1665479592,529129028,'',,,6.61,-1.68,2.84,,0.0,0.0,0.0,1.0
1665479592629014566,,1925,,1665479592,628201007,'',,,6.62,-1.59,2.83,,0.0,0.0,0.0,1.0
1665479592729776211,,1926,,1665479592,729441881,'',,,6.62,-1.5,2.86,,0.0,0.0,0.0,1.0
1665479592828303227,,1927,,1665479592,827984094,'',,,6.61,-1.39,2.79,,0.0,0.0,0.0,1.0
1665479592929149478,,1928,,1665479592,928790092,'',,,6.6,-1.25,2.71,,0.0,0.0,0.0,1.0
1665479593028448240,,1929,,1665479593,28222084,'',,,6.59,-1.12,2.52,,0.0,0.0,0.0,1.0
1665479593129389175,,1930,,1665479593,128582000,'',,,6.58,-0.97,2.16,,0.0,0.0,0.0,1.0
1665479593229421775,,1931,,1665479593,229132890,'',,,6.58,-0.78,2.08,,0.0,0.0,0.0,1.0
1665479593330565214,,1932,,1665479593,330317974,'',,,6.58,-0.62,1.8,,0.0,0.0,0.0,1.0
1665479593430440219,,1933,,1665479593,430017948,'',,,6.58,-0.44,1.61,,0.0,0.0,0.0,1.0
1665479593530373357,,1934,,1665479593,530061006,'',,,6.58,-0.23,1.53,,0.0,0.0,0.0,1.0
1665479593629760140,,1935,,1665479593,628994941,'',,,6.58,0.0,1.53,,0.0,0.0,0.0,1.0
1665479593729615159,,1936,,1665479593,729363918,'',,,6.59,0.25,1.47,,0.0,0.0,0.0,1.0
1665479593829327191,,1937,,1665479593,828977108,'',,,6.6,0.53,1.69,,0.0,0.0,0.0,1.0
1665479593930059134,,1938,,1665479593,929646015,'',,,6.58,0.78,1.84,,0.0,0.0,0.0,1.0
1665479594028994960,,1939,,1665479594,28791904,'',,,6.59,1.07,1.98,,0.0,0.0,0.0,1.0
1665479594129400075,,1940,,1665479594,129090070,'',,,6.59,1.38,1.91,,0.0,0.0,0.0,1.0
1665479594230127692,,1941,,1665479594,229805946,'',,,6.6,1.67,1.94,,0.0,0.0,0.0,1.0
1665479594330482844,,1942,,1665479594,330183029,'',,,6.63,1.98,1.9,,0.0,0.0,0.0,1.0
1665479594430279958,,1943,,1665479594,429600000,'',,,6.62,2.32,1.99,,0.0,0.0,0.0,1.0
1665479594523278971,,1944,,1665479594,522469997,'',,,6.6,2.67,1.87,,0.0,0.0,0.0,1.0
1665479594630576255,,1945,,1665479594,630173921,'',,,6.56,3.02,1.98,,0.0,0.0,0.0,1.0
1665479594730614626,,1946,,1665479594,730165958,'',,,6.57,3.37,2.05,,0.0,0.0,0.0,1.0
1665479594829931773,,1947,,1665479594,829634904,'',,,6.53,3.75,2.11,,0.0,0.0,0.0,1.0
1665479594930070852,,1948,,1665479594,929766893,'',,,6.55,4.13,1.99,,0.0,0.0,0.0,1.0
1665479595030264174,,1949,,1665479595,29925107,'',,,6.53,4.54,2.1,,0.0,0.0,0.0,1.0
1665479595130163103,,1950,,1665479595,129926919,'',,,6.52,4.94,1.88,,0.0,0.0,0.0,1.0
1665479595230805722,,1951,,1665479595,230453968,'',,,6.49,5.35,1.98,,0.0,0.0,0.0,1.0
1665479595330569113,,1952,,1665479595,330161094,'',,,6.55,5.74,1.73,,0.0,0.0,0.0,1.0
1665479595431336069,,1953,,1665479595,431058883,'',,,6.52,6.19,1.48,,0.0,0.0,0.0,1.0
1665479595531585532,,1954,,1665479595,531153917,'',,,6.58,6.6,1.38,,0.0,0.0,0.0,1.0
1665479595630866453,,1955,,1665479595,630402088,'',,,6.6,7.03,1.29,,0.0,0.0,0.0,1.0
1665479595731223502,,1956,,1665479595,730484962,'',,,6.57,7.48,1.33,,0.0,0.0,0.0,1.0
1665479595831193129,,1957,,1665479595,830456018,'',,,6.6,7.91,1.18,,0.0,0.0,0.0,1.0
1665479595930330011,,1958,,1665479595,930099964,'',,,6.55,8.39,1.02,,0.0,0.0,0.0,1.0
1665479596031704377,,1959,,1665479596,31347036,'',,,6.58,8.82,1.0,,0.0,0.0,0.0,1.0
1665479596130481154,,1960,,1665479596,130182981,'',,,6.52,9.3,0.99,,0.0,0.0,0.0,1.0
1665479596231498512,,1961,,1665479596,231208086,'',,,6.48,9.78,0.92,,0.0,0.0,0.0,1.0
1665479596331035230,,1962,,1665479596,330643892,'',,,6.48,10.24,0.85,,0.0,0.0,0.0,1.0
1665479596430995132,,1963,,1665479596,430557012,'',,,6.54,10.67,0.85,,0.0,0.0,0.0,1.0
1665479596530044263,,1964,,1665479596,529827117,'',,,6.57,11.11,0.8,,0.0,0.0,0.0,1.0
1665479596630553776,,1965,,1665479596,630140066,'',,,6.6,11.55,0.83,,0.0,0.0,0.0,1.0
1665479596731716781,,1966,,1665479596,730873107,'',,,6.57,12.04,0.88,,0.0,0.0,0.0,1.0
1665479596830698321,,1967,,1665479596,830261945,'',,,6.6,12.5,0.79,,0.0,0.0,0.0,1.0
1665479596931265856,,1968,,1665479596,930974006,'',,,6.63,12.96,0.68,,0.0,0.0,0.0,1.0
1665479597030808949,,1969,,1665479597,30549049,'',,,6.58,13.46,0.66,,0.0,0.0,0.0,1.0
1665479597130585028,,1970,,1665479597,130273103,'',,,6.53,13.95,0.75,,0.0,0.0,0.0,1.0
1665479597231024470,,1971,,1665479597,230715036,'',,,6.56,14.45,0.98,,0.0,0.0,0.0,1.0
1665479597331218331,,1972,,1665479597,330916881,'',,,6.5,14.92,1.05,,0.0,0.0,0.0,1.0
1665479597430280170,,1973,,1665479597,430006980,'',,,6.47,15.39,1.01,,0.0,0.0,0.0,1.0
1665479597531287600,,1974,,1665479597,530889034,'',,,6.5,15.86,1.11,,0.0,0.0,0.0,1.0
1665479597630814676,,1975,,1665479597,629865884,'',,,6.49,16.32,1.1,,0.0,0.0,0.0,1.0
1665479597730760467,,1976,,1665479597,730045080,'',,,6.51,16.74,1.06,,0.0,0.0,0.0,1.0
1665479597829989815,,1977,,1665479597,829677104,'',,,6.53,17.18,1.01,,0.0,0.0,0.0,1.0
1665479597930121421,,1978,,1665479597,929827928,'',,,6.5,17.68,1.01,,0.0,0.0,0.0,1.0
1665479598030525091,,1979,,1665479598,29633998,'',,,6.47,18.17,1.07,,0.0,0.0,0.0,1.0
1665479598130269405,,1980,,1665479598,129937887,'',,,6.5,18.6,0.92,,0.0,0.0,0.0,1.0
1665479598230072988,,1981,,1665479598,229796886,'',,,6.48,19.04,1.12,,0.0,0.0,0.0,1.0
1665479598329969364,,1982,,1665479598,329648017,'',,,6.46,19.5,1.28,,0.0,0.0,0.0,1.0
1665479598430696429,,1983,,1665479598,429716110,'',,,6.44,19.96,1.44,,0.0,0.0,0.0,1.0
1665479598530868374,,1984,,1665479598,529934883,'',,,6.51,20.38,1.09,,0.0,0.0,0.0,1.0
1665479598631308992,,1985,,1665479598,630913019,'',,,6.52,20.84,1.05,,0.0,0.0,0.0,1.0
1665479598732072483,,1986,,1665479598,730901956,'',,,6.51,21.31,1.18,,0.0,0.0,0.0,1.0
1665479598830297440,,1987,,1665479598,829977989,'',,,6.53,21.75,1.07,,0.0,0.0,0.0,1.0
1665479598931446915,,1988,,1665479598,930643081,'',,,6.51,22.2,1.19,,0.0,0.0,0.0,1.0
1665479599031594517,,1989,,1665479599,31156063,'',,,6.5,22.65,1.32,,0.0,0.0,0.0,1.0
1665479599129928115,,1990,,1665479599,129692077,'',,,6.47,23.1,1.46,,0.0,0.0,0.0,1.0
1665479599231088614,,1991,,1665479599,229985952,'',,,6.49,23.56,1.27,,0.0,0.0,0.0,1.0
1665479599330678305,,1992,,1665479599,330208063,'',,,6.47,24.01,1.36,,0.0,0.0,0.0,1.0
1665479599430561373,,1993,,1665479599,430156946,'',,,6.42,24.43,1.59,,0.0,0.0,0.0,1.0
1665479599530521213,,1994,,1665479599,530060052,'',,,6.39,24.87,1.63,,0.0,0.0,0.0,1.0
1665479599631533068,,1995,,1665479599,631092071,'',,,6.44,25.28,1.54,,0.0,0.0,0.0,1.0
1665479599730270180,,1996,,1665479599,729897975,'',,,6.47,25.71,1.49,,0.0,0.0,0.0,1.0
1665479599830962384,,1997,,1665479599,830657005,'',,,6.43,26.17,1.64,,0.0,0.0,0.0,1.0
1665479599932144133,,1998,,1665479599,930958986,'',,,6.4,26.63,1.7,,0.0,0.0,0.0,1.0
1665479600031114950,,1999,,1665479600,30211925,'',,,6.41,27.06,1.69,,0.0,0.0,0.0,1.0
1665479600130752558,,2000,,1665479600,130505084,'',,,6.46,27.45,1.8,,0.0,0.0,0.0,1.0
1665479600231639780,,2001,,1665479600,231138944,'',,,6.45,27.87,1.86,,0.0,0.0,0.0,1.0
1665479600331538297,,2002,,1665479600,331242084,'',,,6.48,28.3,1.59,,0.0,0.0,0.0,1.0
1665479600431079289,,2003,,1665479600,430718898,'',,,6.53,28.73,1.36,,0.0,0.0,0.0,1.0
1665479600530926962,,2004,,1665479600,530582904,'',,,6.55,29.15,1.21,,0.0,0.0,0.0,1.0
1665479600630426085,,2005,,1665479600,629964113,'',,,6.53,29.59,1.28,,0.0,0.0,0.0,1.0
1665479600731514957,,2006,,1665479600,730911016,'',,,6.59,29.99,1.29,,0.0,0.0,0.0,1.0
1665479600830576088,,2007,,1665479600,830204963,'',,,6.63,30.39,1.45,,0.0,0.0,0.0,1.0
1665479600931275212,,2008,,1665479600,930079936,'',,,6.62,30.83,1.43,,0.0,0.0,0.0,1.0
1665479601030683090,,2009,,1665479601,29789924,'',,,6.62,31.28,1.08,,0.0,0.0,0.0,1.0
1665479601131502076,,2010,,1665479601,129977941,'',,,6.64,31.67,1.2,,0.0,0.0,0.0,1.0
1665479601231240656,,2011,,1665479601,230705022,'',,,6.61,32.11,1.2,,0.0,0.0,0.0,1.0
1665479601330157040,,2012,,1665479601,329926967,'',,,6.63,32.49,1.49,,0.0,0.0,0.0,1.0
1665479601430532605,,2013,,1665479601,429711103,'',,,6.66,32.92,1.3,,0.0,0.0,0.0,1.0
1665479601531342777,,2014,,1665479601,530616998,'',,,6.63,33.34,1.47,,0.0,0.0,0.0,1.0
1665479601630670016,,2015,,1665479601,630264043,'',,,6.66,33.73,1.69,,0.0,0.0,0.0,1.0
1665479601730087366,,2016,,1665479601,729831933,'',,,6.68,34.11,1.89,,0.0,0.0,0.0,1.0
1665479601830699607,,2017,,1665479601,829801082,'',,,6.71,34.5,1.99,,0.0,0.0,0.0,1.0
1665479601929529400,,2018,,1665479601,929235935,'',,,6.72,34.89,2.1,,0.0,0.0,0.0,1.0
1665479602030435406,,2019,,1665479602,29566049,'',,,6.66,35.36,1.64,,0.0,0.0,0.0,1.0
1665479602131405668,,2020,,1665479602,130289077,'',,,6.63,35.8,1.34,,0.0,0.0,0.0,1.0
1665479602229123579,,2021,,1665479602,228769063,'',,,6.67,36.16,1.51,,0.0,0.0,0.0,1.0
1665479602329964925,,2022,,1665479602,329616069,'',,,6.7,36.5,1.75,,0.0,0.0,0.0,1.0
1665479602429944599,,2023,,1665479602,429548978,'',,,6.7,36.86,1.99,,0.0,0.0,0.0,1.0
1665479602530339706,,2024,,1665479602,529843091,'',,,6.67,37.24,1.84,,0.0,0.0,0.0,1.0
1665479602629998594,,2025,,1665479602,629687070,'',,,6.69,37.57,2.0,,0.0,0.0,0.0,1.0
1665479602731582533,,2026,,1665479602,730767965,'',,,6.73,37.9,1.98,,0.0,0.0,0.0,1.0
1665479602828436021,,2027,,1665479602,828150987,'',,,6.68,38.21,2.06,,0.0,0.0,0.0,1.0
1665479602928169540,,2028,,1665479602,927829980,'',,,6.67,38.51,1.93,,0.0,0.0,0.0,1.0
1665479603030439460,,2029,,1665479603,29846906,'',,,6.67,38.79,2.17,,0.0,0.0,0.0,1.0
1665479603129425794,,2030,,1665479603,128340959,'',,,6.66,39.09,1.95,,0.0,0.0,0.0,1.0
1665479603229993683,,2031,,1665479603,229362964,'',,,6.65,39.4,1.8,,0.0,0.0,0.0,1.0
1665479603329890669,,2032,,1665479603,329262971,'',,,6.65,39.68,1.65,,0.0,0.0,0.0,1.0
1665479603428639064,,2033,,1665479603,428478002,'',,,6.63,39.96,1.69,,0.0,0.0,0.0,1.0
1665479603528453253,,2034,,1665479603,528261899,'',,,6.66,40.16,1.67,,0.0,0.0,0.0,1.0
1665479603629618305,,2035,,1665479603,629080057,'',,,6.66,40.35,1.79,,0.0,0.0,0.0,1.0
1665479603728151368,,2036,,1665479603,727895975,'',,,6.69,40.57,1.59,,0.0,0.0,0.0,1.0
1665479603829857349,,2037,,1665479603,828953027,'',,,6.68,40.75,1.61,,0.0,0.0,0.0,1.0
1665479603928502445,,2038,,1665479603,928275108,'',,,6.68,40.92,1.69,,0.0,0.0,0.0,1.0
1665479604028954627,,2039,,1665479604,28175115,'',,,6.7,41.06,1.84,,0.0,0.0,0.0,1.0
1665479604129173151,,2040,,1665479604,128221988,'',,,6.7,41.2,1.92,,0.0,0.0,0.0,1.0
1665479604229964344,,2041,,1665479604,229240894,'',,,6.69,41.38,1.85,,0.0,0.0,0.0,1.0
1665479604329164986,,2042,,1665479604,328231096,'',,,6.7,41.49,1.97,,0.0,0.0,0.0,1.0
1665479604429669143,,2043,,1665479604,429354906,'',,,6.69,41.61,1.7,,0.0,0.0,0.0,1.0
1665479604528371206,,2044,,1665479604,528084039,'',,,6.69,41.71,1.82,,0.0,0.0,0.0,1.0
1665479604629839465,,2045,,1665479604,629080057,'',,,6.68,41.79,1.76,,0.0,0.0,0.0,1.0
