rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1665761669718033112,,2353,,1665761669,717391967,'',,,-1.91,56.09,1.42,,0.0,0.0,0.0,1.0
1665761669815632988,,2354,,1665761669,815220117,'',,,-1.92,56.08,1.49,,0.0,0.0,0.0,1.0
1665761669915823623,,2355,,1665761669,915221929,'',,,-1.92,56.06,1.4,,0.0,0.0,0.0,1.0
1665761670014976517,,2356,,1665761670,14511108,'',,,-1.92,56.07,1.33,,0.0,0.0,0.0,1.0
1665761670114988597,,2357,,1665761670,114624977,'',,,-1.92,56.07,1.32,,0.0,0.0,0.0,1.0
1665761670215661617,,2358,,1665761670,214756011,'',,,-1.92,56.06,1.33,,0.0,0.0,0.0,1.0
1665761670315155759,,2359,,1665761670,314582109,'',,,-1.92,56.06,1.37,,0.0,0.0,0.0,1.0
1665761670415690860,,2360,,1665761670,414899110,'',,,-1.93,56.03,1.41,,0.0,0.0,0.0,1.0
1665761670515146003,,2361,,1665761670,514650106,'',,,-1.93,56.01,1.41,,0.0,0.0,0.0,1.0
1665761670615335602,,2362,,1665761670,614809989,'',,,-1.93,56.0,1.37,,0.0,0.0,0.0,1.0
1665761670715739293,,2363,,1665761670,715231895,'',,,-1.93,55.98,1.36,,0.0,0.0,0.0,1.0
1665761670815834182,,2364,,1665761670,815279006,'',,,-1.94,55.98,1.35,,0.0,0.0,0.0,1.0
1665761670915396889,,2365,,1665761670,915002107,'',,,-1.95,55.93,1.36,,0.0,0.0,0.0,1.0
1665761671015393128,,2366,,1665761671,14746904,'',,,-1.96,55.88,1.38,,0.0,0.0,0.0,1.0
1665761671115106589,,2367,,1665761671,114614963,'',,,-1.95,55.82,1.49,,0.0,0.0,0.0,1.0
1665761671215416342,,2368,,1665761671,214802026,'',,,-1.93,55.76,1.45,,0.0,0.0,0.0,1.0
1665761671315570351,,2369,,1665761671,315011024,'',,,-1.96,55.72,1.44,,0.0,0.0,0.0,1.0
1665761671415641207,,2370,,1665761671,414920091,'',,,-1.94,55.64,1.33,,0.0,0.0,0.0,1.0
1665761671515605549,,2371,,1665761671,514969110,'',,,-1.95,55.57,1.4,,0.0,0.0,0.0,1.0
1665761671615707971,,2372,,1665761671,615272998,'',,,-1.98,55.52,1.4,,0.0,0.0,0.0,1.0
1665761671715813903,,2373,,1665761671,715313911,'',,,-1.96,55.42,1.29,,0.0,0.0,0.0,1.0
1665761671815239045,,2374,,1665761671,814759969,'',,,-1.96,55.33,1.26,,0.0,0.0,0.0,1.0
1665761671915582809,,2375,,1665761671,915186882,'',,,-1.97,55.25,1.26,,0.0,0.0,0.0,1.0
1665761672015308340,,2376,,1665761672,14779090,'',,,-2.01,55.2,1.2,,0.0,0.0,0.0,1.0
1665761672115300671,,2377,,1665761672,114749908,'',,,-2.05,55.12,1.22,,0.0,0.0,0.0,1.0
1665761672215692705,,2378,,1665761672,215236902,'',,,-2.03,54.98,1.16,,0.0,0.0,0.0,1.0
1665761672315425399,,2379,,1665761672,314991950,'',,,-2.06,54.9,1.2,,0.0,0.0,0.0,1.0
1665761672415185172,,2380,,1665761672,414710044,'',,,-2.11,54.81,1.2,,0.0,0.0,0.0,1.0
1665761672516439484,,2381,,1665761672,515199899,'',,,-2.16,54.71,1.25,,0.0,0.0,0.0,1.0
1665761672615666984,,2382,,1665761672,615077018,'',,,-2.21,54.59,1.29,,0.0,0.0,0.0,1.0
1665761672715476341,,2383,,1665761672,714930057,'',,,-2.2,54.44,1.21,,0.0,0.0,0.0,1.0
1665761672815823313,,2384,,1665761672,815159082,'',,,-2.28,54.33,1.24,,0.0,0.0,0.0,1.0
1665761672915649469,,2385,,1665761672,915070056,'',,,-2.33,54.2,1.22,,0.0,0.0,0.0,1.0
