rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1665761820314381720,,3854,,1665761820,313179016,'',,,-5.43,59.23,0.96,,0.0,0.0,0.0,1.0
1665761820414412630,,3855,,1665761820,413969039,'',,,-5.43,59.23,0.93,,0.0,0.0,0.0,1.0
1665761820513485644,,3856,,1665761820,512995958,'',,,-5.44,59.21,1.14,,0.0,0.0,0.0,1.0
1665761820613489830,,3857,,1665761820,612983942,'',,,-5.45,59.21,1.3,,0.0,0.0,0.0,1.0
1665761820714262378,,3858,,1665761820,713772058,'',,,-5.45,59.23,1.17,,0.0,0.0,0.0,1.0
1665761820813809042,,3859,,1665761820,813354969,'',,,-5.44,59.22,1.08,,0.0,0.0,0.0,1.0
1665761820914022319,,3860,,1665761820,912945985,'',,,-5.45,59.22,1.21,,0.0,0.0,0.0,1.0
1665761821014564052,,3861,,1665761821,13700008,'',,,-5.44,59.23,1.11,,0.0,0.0,0.0,1.0
1665761821114287697,,3862,,1665761821,113472938,'',,,-5.44,59.23,1.03,,0.0,0.0,0.0,1.0
1665761821213420599,,3863,,1665761821,212915897,'',,,-5.45,59.22,1.18,,0.0,0.0,0.0,1.0
1665761821314091643,,3864,,1665761821,313659906,'',,,-5.44,59.23,1.06,,0.0,0.0,0.0,1.0
1665761821414176465,,3865,,1665761821,413081884,'',,,-5.45,59.23,1.28,,0.0,0.0,0.0,1.0
1665761821513523344,,3866,,1665761821,512994050,'',,,-5.45,59.23,1.3,,0.0,0.0,0.0,1.0
1665761821614205119,,3867,,1665761821,613635063,'',,,-5.45,59.23,1.18,,0.0,0.0,0.0,1.0
1665761821714074517,,3868,,1665761821,713510036,'',,,-5.45,59.23,1.08,,0.0,0.0,0.0,1.0
1665761821813822516,,3869,,1665761821,813119888,'',,,-5.44,59.23,1.01,,0.0,0.0,0.0,1.0
1665761821913772927,,3870,,1665761821,913413047,'',,,-5.43,59.23,0.95,,0.0,0.0,0.0,1.0
1665761822014280392,,3871,,1665761822,13565063,'',,,-5.43,59.23,0.9,,0.0,0.0,0.0,1.0
1665761822113750216,,3872,,1665761822,112911939,'',,,-5.44,59.22,1.08,,0.0,0.0,0.0,1.0
1665761822214264453,,3873,,1665761822,213634014,'',,,-5.43,59.22,1.0,,0.0,0.0,0.0,1.0
1665761822313730055,,3874,,1665761822,313077926,'',,,-5.45,59.22,1.22,,0.0,0.0,0.0,1.0
1665761822414524883,,3875,,1665761822,413261890,'',,,-5.44,59.21,1.11,,0.0,0.0,0.0,1.0
1665761822514092488,,3876,,1665761822,513488054,'',,,-5.44,59.21,1.02,,0.0,0.0,0.0,1.0
1665761822613896461,,3877,,1665761822,613218069,'',,,-5.44,59.22,1.17,,0.0,0.0,0.0,1.0
1665761822713906588,,3878,,1665761822,713268041,'',,,-5.45,59.22,1.32,,0.0,0.0,0.0,1.0
1665761822813820281,,3879,,1665761822,813332080,'',,,-5.46,59.2,1.34,,0.0,0.0,0.0,1.0
1665761822914018593,,3880,,1665761822,913471937,'',,,-5.46,59.2,1.2,,0.0,0.0,0.0,1.0
1665761823013604975,,3881,,1665761823,12790918,'',,,-5.46,59.19,1.25,,0.0,0.0,0.0,1.0
1665761823114319728,,3882,,1665761823,113581895,'',,,-5.45,59.19,1.14,,0.0,0.0,0.0,1.0
1665761823213998726,,3883,,1665761823,213526964,'',,,-5.45,59.21,1.06,,0.0,0.0,0.0,1.0
1665761823313912172,,3884,,1665761823,312724113,'',,,-5.45,59.2,1.1,,0.0,0.0,0.0,1.0
1665761823413566998,,3885,,1665761823,413067102,'',,,-5.45,59.2,1.23,,0.0,0.0,0.0,1.0
1665761823514087247,,3886,,1665761823,513401985,'',,,-5.45,59.22,1.14,,0.0,0.0,0.0,1.0
1665761823613516804,,3887,,1665761823,613039970,'',,,-5.45,59.22,1.07,,0.0,0.0,0.0,1.0
1665761823713998470,,3888,,1665761823,713316917,'',,,-5.44,59.23,1.0,,0.0,0.0,0.0,1.0
1665761823813676929,,3889,,1665761823,813163995,'',,,-5.45,59.21,1.13,,0.0,0.0,0.0,1.0
1665761823913929102,,3890,,1665761823,913353919,'',,,-5.48,59.27,1.12,,0.0,0.0,0.0,1.0
1665761824013571624,,3891,,1665761824,13072967,'',,,-5.48,59.25,1.25,,0.0,0.0,0.0,1.0
1665761824113979128,,3892,,1665761824,113401889,'',,,-5.47,59.25,1.13,,0.0,0.0,0.0,1.0
1665761824213545789,,3893,,1665761824,213042974,'',,,-5.46,59.26,1.06,,0.0,0.0,0.0,1.0
1665761824314314324,,3894,,1665761824,313760042,'',,,-5.45,59.25,1.0,,0.0,0.0,0.0,1.0
1665761824413404687,,3895,,1665761824,412756919,'',,,-5.45,59.22,1.07,,0.0,0.0,0.0,1.0
1665761824513391337,,3896,,1665761824,512854099,'',,,-5.45,59.22,1.25,,0.0,0.0,0.0,1.0
1665761824613986818,,3897,,1665761824,613416910,'',,,-5.45,59.21,1.31,,0.0,0.0,0.0,1.0
1665761824714049647,,3898,,1665761824,713432073,'',,,-5.45,59.21,1.43,,0.0,0.0,0.0,1.0
1665761824813313226,,3899,,1665761824,812618017,'',,,-5.45,59.22,1.4,,0.0,0.0,0.0,1.0
