rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1665761964714472078,,5238,,1665761964,713824033,'',,,-7.14,61.36,0.95,,0.0,0.0,0.0,1.0
1665761964815011082,,5239,,1665761964,814357995,'',,,-7.14,61.37,0.97,,0.0,0.0,0.0,1.0
1665761964915148745,,5240,,1665761964,914520978,'',,,-7.14,61.36,0.96,,0.0,0.0,0.0,1.0
1665761965014954059,,5241,,1665761965,14427900,'',,,-7.15,61.36,0.96,,0.0,0.0,0.0,1.0
1665761965114815284,,5242,,1665761965,114181995,'',,,-7.15,61.37,0.92,,0.0,0.0,0.0,1.0
1665761965214256035,,5243,,1665761965,213692903,'',,,-7.15,61.35,0.88,,0.0,0.0,0.0,1.0
1665761965314066556,,5244,,1665761965,313656091,'',,,-7.16,61.35,1.12,,0.0,0.0,0.0,1.0
1665761965414122626,,5245,,1665761965,413614988,'',,,-7.15,61.36,1.03,,0.0,0.0,0.0,1.0
1665761965515073070,,5246,,1665761965,514435052,'',,,-7.15,61.36,1.01,,0.0,0.0,0.0,1.0
1665761965615469540,,5247,,1665761965,614769935,'',,,-7.14,61.36,1.0,,0.0,0.0,0.0,1.0
1665761965714710394,,5248,,1665761965,714107990,'',,,-7.14,61.36,0.97,,0.0,0.0,0.0,1.0
1665761965814350115,,5249,,1665761965,813920974,'',,,-7.14,61.37,0.93,,0.0,0.0,0.0,1.0
1665761965914743302,,5250,,1665761965,914014101,'',,,-7.14,61.37,0.94,,0.0,0.0,0.0,1.0
1665761966014770064,,5251,,1665761966,14159917,'',,,-7.14,61.37,0.94,,0.0,0.0,0.0,1.0
1665761966114450156,,5252,,1665761966,114168882,'',,,-7.14,61.37,0.94,,0.0,0.0,0.0,1.0
1665761966215446887,,5253,,1665761966,214905023,'',,,-7.13,61.38,1.0,,0.0,0.0,0.0,1.0
1665761966314983693,,5254,,1665761966,314368009,'',,,-7.13,61.37,0.95,,0.0,0.0,0.0,1.0
1665761966414685871,,5255,,1665761966,414242029,'',,,-7.13,61.37,0.99,,0.0,0.0,0.0,1.0
1665761966514935196,,5256,,1665761966,514466047,'',,,-7.13,61.37,0.95,,0.0,0.0,0.0,1.0
1665761966614362726,,5257,,1665761966,613845109,'',,,-7.13,61.37,0.9,,0.0,0.0,0.0,1.0
1665761966714765373,,5258,,1665761966,714042901,'',,,-7.14,61.38,0.9,,0.0,0.0,0.0,1.0
1665761966814518501,,5259,,1665761966,814049005,'',,,-7.14,61.38,0.93,,0.0,0.0,0.0,1.0
1665761966914246050,,5260,,1665761966,913752079,'',,,-7.14,61.37,0.88,,0.0,0.0,0.0,1.0
1665761967014175875,,5261,,1665761967,13665914,'',,,-7.15,61.34,1.01,,0.0,0.0,0.0,1.0
1665761967115225757,,5262,,1665761967,114569902,'',,,-7.15,61.35,0.93,,0.0,0.0,0.0,1.0
1665761967213944062,,5263,,1665761967,213476896,'',,,-7.15,61.34,1.17,,0.0,0.0,0.0,1.0
1665761967314075551,,5264,,1665761967,313745975,'',,,-7.14,61.35,1.05,,0.0,0.0,0.0,1.0
1665761967415111908,,5265,,1665761967,414663076,'',,,-7.13,61.34,0.96,,0.0,0.0,0.0,1.0
1665761967514745327,,5266,,1665761967,514198064,'',,,-7.14,61.32,0.95,,0.0,0.0,0.0,1.0
1665761967614714759,,5267,,1665761967,613975048,'',,,-7.14,61.34,0.94,,0.0,0.0,0.0,1.0
1665761967714408073,,5268,,1665761967,713963985,'',,,-7.13,61.35,0.94,,0.0,0.0,0.0,1.0
1665761967814262650,,5269,,1665761967,813941955,'',,,-7.13,61.35,0.92,,0.0,0.0,0.0,1.0
1665761967915063787,,5270,,1665761967,914591073,'',,,-7.13,61.35,0.95,,0.0,0.0,0.0,1.0
1665761968006097289,,5271,,1665761968,5669116,'',,,-7.21,61.32,0.92,,0.0,0.0,0.0,1.0
1665761968114563239,,5272,,1665761968,114114046,'',,,-7.19,61.34,0.92,,0.0,0.0,0.0,1.0
1665761968214249632,,5273,,1665761968,213685035,'',,,-7.18,61.32,1.01,,0.0,0.0,0.0,1.0
1665761968314330405,,5274,,1665761968,313915014,'',,,-7.17,61.34,0.97,,0.0,0.0,0.0,1.0
1665761968414676913,,5275,,1665761968,414210081,'',,,-7.16,61.36,0.92,,0.0,0.0,0.0,1.0
1665761968514813742,,5276,,1665761968,514384984,'',,,-7.16,61.34,0.93,,0.0,0.0,0.0,1.0
1665761968614304552,,5277,,1665761968,613924026,'',,,-7.16,61.34,0.88,,0.0,0.0,0.0,1.0
1665761968713785487,,5278,,1665761968,713120937,'',,,-7.16,61.32,1.0,,0.0,0.0,0.0,1.0
1665761968815066413,,5279,,1665761968,814573049,'',,,-7.16,61.33,0.99,,0.0,0.0,0.0,1.0
1665761968915009592,,5280,,1665761968,914531946,'',,,-7.15,61.33,0.92,,0.0,0.0,0.0,1.0
1665761969015455467,,5281,,1665761969,14208078,'',,,-7.15,61.34,0.92,,0.0,0.0,0.0,1.0
1665761969114806904,,5282,,1665761969,114335060,'',,,-7.14,61.36,0.96,,0.0,0.0,0.0,1.0
1665761969215137873,,5283,,1665761969,214680910,'',,,-7.15,61.36,1.03,,0.0,0.0,0.0,1.0
1665761969314164220,,5284,,1665761969,313652038,'',,,-7.15,61.33,1.16,,0.0,0.0,0.0,1.0
1665761969414640927,,5285,,1665761969,414271116,'',,,-7.14,61.34,1.12,,0.0,0.0,0.0,1.0
1665761969514561893,,5286,,1665761969,514025926,'',,,-7.14,61.34,1.04,,0.0,0.0,0.0,1.0
1665761969614584058,,5287,,1665761969,614113092,'',,,-7.13,61.36,1.03,,0.0,0.0,0.0,1.0
1665761969715161955,,5288,,1665761969,714612960,'',,,-7.15,61.36,1.11,,0.0,0.0,0.0,1.0
