rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1665762050922440461,,6078,,1665762050,921886920,'',,,-7.9,6.01,1.13,,0.0,0.0,0.0,1.0
1665762051022388476,,6079,,1665762051,21816968,'',,,-7.9,6.03,1.19,,0.0,0.0,0.0,1.0
1665762051122407232,,6080,,1665762051,121793031,'',,,-7.9,6.04,1.29,,0.0,0.0,0.0,1.0
1665762051222484330,,6081,,1665762051,221949100,'',,,-7.91,6.05,1.35,,0.0,0.0,0.0,1.0
1665762051321740376,,6082,,1665762051,321441888,'',,,-7.9,6.05,1.48,,0.0,0.0,0.0,1.0
1665762051421853675,,6083,,1665762051,421391010,'',,,-7.91,6.05,1.41,,0.0,0.0,0.0,1.0
1665762051522132888,,6084,,1665762051,521596908,'',,,-7.92,6.05,1.36,,0.0,0.0,0.0,1.0
1665762051622155875,,6085,,1665762051,621711015,'',,,-7.93,6.07,1.38,,0.0,0.0,0.0,1.0
1665762051715799106,,6086,,1665762051,715410947,'',,,-7.91,6.04,1.26,,0.0,0.0,0.0,1.0
1665762051815697866,,6087,,1665762051,815114974,'',,,-7.93,6.02,1.13,,0.0,0.0,0.0,1.0
1665762051922471234,,6088,,1665762051,921822071,'',,,-7.91,6.0,1.06,,0.0,0.0,0.0,1.0
1665762052021769298,,6089,,1665762052,21454095,'',,,-7.9,6.01,1.24,,0.0,0.0,0.0,1.0
1665762052122015871,,6090,,1665762052,121593952,'',,,-7.9,6.02,1.32,,0.0,0.0,0.0,1.0
1665762052222022124,,6091,,1665762052,221685886,'',,,-7.91,6.04,1.35,,0.0,0.0,0.0,1.0
1665762052322042378,,6092,,1665762052,321422100,'',,,-7.91,6.05,1.3,,0.0,0.0,0.0,1.0
1665762052422587922,,6093,,1665762052,422018051,'',,,-7.9,6.03,1.2,,0.0,0.0,0.0,1.0
1665762052521908067,,6094,,1665762052,521469116,'',,,-7.9,6.03,1.33,,0.0,0.0,0.0,1.0
1665762052622373697,,6095,,1665762052,621778964,'',,,-7.9,6.04,1.38,,0.0,0.0,0.0,1.0
1665762052722977930,,6096,,1665762052,721590042,'',,,-7.9,6.04,1.29,,0.0,0.0,0.0,1.0
1665762052822485339,,6097,,1665762052,821804046,'',,,-7.9,6.01,1.23,,0.0,0.0,0.0,1.0
1665762052922077355,,6098,,1665762052,921552896,'',,,-7.89,6.03,1.27,,0.0,0.0,0.0,1.0
1665762053023125625,,6099,,1665762053,22027015,'',,,-7.89,6.0,1.22,,0.0,0.0,0.0,1.0
1665762053122114527,,6100,,1665762053,121536016,'',,,-7.88,6.01,1.3,,0.0,0.0,0.0,1.0
1665762053222255459,,6101,,1665762053,221873044,'',,,-7.88,5.99,1.18,,0.0,0.0,0.0,1.0
1665762053322491263,,6102,,1665762053,321530103,'',,,-7.88,6.0,1.24,,0.0,0.0,0.0,1.0
1665762053423311957,,6103,,1665762053,421828985,'',,,-7.87,5.99,1.17,,0.0,0.0,0.0,1.0
1665762053521980059,,6104,,1665762053,521502017,'',,,-7.88,6.02,1.18,,0.0,0.0,0.0,1.0
1665762053622106638,,6105,,1665762053,621622085,'',,,-7.89,6.02,1.2,,0.0,0.0,0.0,1.0
1665762053722058310,,6106,,1665762053,721585035,'',,,-7.89,6.01,1.28,,0.0,0.0,0.0,1.0
1665762053822072369,,6107,,1665762053,821590900,'',,,-7.9,6.02,1.23,,0.0,0.0,0.0,1.0
1665762053921934141,,6108,,1665762053,921513080,'',,,-7.92,6.03,1.21,,0.0,0.0,0.0,1.0
1665762054022011844,,6109,,1665762054,21528005,'',,,-7.92,6.03,1.19,,0.0,0.0,0.0,1.0
1665762054121971927,,6110,,1665762054,121570110,'',,,-7.93,6.04,1.2,,0.0,0.0,0.0,1.0
1665762054222507040,,6111,,1665762054,221604108,'',,,-7.93,6.05,1.22,,0.0,0.0,0.0,1.0
1665762054322085290,,6112,,1665762054,321693897,'',,,-7.93,6.06,1.26,,0.0,0.0,0.0,1.0
